				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
影像	光滑	豬八戒	鏡子	0.442	0.262	0.279	0.305	0.186	0.108	0.111
自我	光滑	豬八戒	鏡子	0.437	0.268	0.279	0.305	0.137	0.168	0.111
光亮	打扮	豬八戒	鏡子	0.434	0.365	0.262	0.305	0.206	0.075	0.217
巫婆	儀容	光滑	鏡子	0.429	0.288	0.419	0.279	0.141	0.168	0.249
反射	自我	巫婆	鏡子	0.427	0.409	0.268	0.288	0.234	0.149	0.155
巫婆	豬八戒	圓形	鏡子	0.405	0.288	0.305	0.395	0.243	0.155	0.185
反射	巫婆	衣服	鏡子	0.397	0.409	0.288	0.306	0.149	0.209	0.247
女人	儀容	豬八戒	鏡子	0.392	0.32	0.419	0.305	0.224	0.248	0.18
影像	衣服	豬八戒	鏡子	0.388	0.262	0.306	0.305	0.204	0.108	0.173
衣服	光滑	豬八戒	鏡子	0.387	0.306	0.279	0.305	0.22	0.173	0.111
影像	美麗	衣服	鏡子	0.377	0.262	0.431	0.306	0.234	0.204	0.185
自我	巫婆	光滑	鏡子	0.376	0.268	0.288	0.279	0.155	0.137	0.168
影像	梳子	打扮	鏡子	0.373	0.262	0.426	0.262	0.157	0.173	0.247
影像	儀容	光滑	鏡子	0.369	0.262	0.419	0.279	0.156	0.186	0.249
梳子	光亮	打扮	鏡子	0.361	0.426	0.365	0.262	0.239	0.247	0.206
巫婆	光滑	豬八戒	鏡子	0.351	0.288	0.279	0.305	0.168	0.243	0.111
自我	光亮	衣服	鏡子	0.347	0.268	0.365	0.306	0.164	0.202	0.226
女人	光滑	豬八戒	鏡子	0.345	0.32	0.279	0.305	0.201	0.248	0.111
女人	儀容	光滑	鏡子	0.344	0.32	0.419	0.279	0.224	0.201	0.249
巫婆	光亮	衣服	鏡子	0.341	0.288	0.365	0.306	0.144	0.247	0.226
反射	自我	衣服	鏡子	0.338	0.409	0.268	0.306	0.234	0.209	0.202
自我	衣服	豬八戒	鏡子	0.336	0.268	0.306	0.305	0.202	0.168	0.173
影像	打扮	豬八戒	鏡子	0.331	0.262	0.262	0.305	0.173	0.108	0.217
梳子	打扮	豬八戒	鏡子	0.309	0.426	0.262	0.305	0.247	0.22	0.217
影像	巫婆	豬八戒	鏡子	0.302	0.262	0.288	0.305	0.202	0.108	0.243
自我	巫婆	豬八戒	鏡子	0.295	0.268	0.288	0.305	0.155	0.168	0.243
自我	衣服	光滑	鏡子	0.294	0.268	0.306	0.279	0.202	0.137	0.22
打扮	光滑	豬八戒	鏡子	0.287	0.262	0.279	0.305	0.231	0.217	0.111
影像	巫婆	光滑	鏡子	0.273	0.262	0.288	0.279	0.202	0.186	0.168
自我	巫婆	衣服	鏡子	0.257	0.268	0.288	0.306	0.155	0.202	0.247
巫婆	衣服	光滑	鏡子	0.238	0.288	0.306	0.279	0.247	0.168	0.22
影像	衣服	光滑	鏡子	0.237	0.262	0.306	0.279	0.204	0.186	0.22
巫婆	衣服	豬八戒	鏡子	0.235	0.288	0.306	0.305	0.247	0.243	0.173
影像	打扮	光滑	鏡子	0.213	0.262	0.262	0.279	0.173	0.186	0.231
影像	巫婆	衣服	鏡子	0.203	0.262	0.288	0.306	0.202	0.204	0.247
