				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
鹹味	浪潮	水母	海水	0.602	0.438	0.358	0.468	0.216	0.223	0.223
鹹味	藍	沙子	海水	0.602	0.438	0.26	0.438	0.176	0.233	0.123
鹹	浪潮	沙子	海水	0.6	0.356	0.358	0.438	0.127	0.207	0.218
藍色	鹹	沙子	海水	0.598	0.323	0.356	0.438	0.138	0.174	0.207
藍色	鹹	游泳	海水	0.598	0.323	0.356	0.451	0.138	0.185	0.209
鹹味	游泳	冰冷	海水	0.598	0.438	0.451	0.364	0.234	0.187	0.235
藍色	鹹	斗量	海水	0.596	0.323	0.356	0.328	0.138	0.06	0.213
藍天	波浪	斗量	海水	0.596	0.303	0.414	0.328	0.178	0.064	0.208
鹹	冰冷	鯊魚	海水	0.596	0.356	0.364	0.437	0.189	0.18	0.191
鹹	浪潮	斗量	海水	0.595	0.356	0.358	0.328	0.127	0.213	0.107
鹹味	藍	冰冷	海水	0.595	0.438	0.26	0.364	0.176	0.187	0.104
鹹味	蔚藍	斗量	海水	0.595	0.438	0.383	0.328	0.248	0.241	0.065
鹹	貝殼	浪潮	海水	0.594	0.356	0.404	0.358	0.184	0.127	0.212
鹹	冰冷	沙灘	海水	0.594	0.356	0.364	0.429	0.189	0.193	0.173
鹹味	蔚藍	水母	海水	0.594	0.438	0.383	0.468	0.248	0.223	0.224
冰冷	浪花	魚	海水	0.594	0.364	0.421	0.34	0.182	0.148	0.201
游泳	冰冷	漁船	海水	0.594	0.451	0.364	0.354	0.235	0.246	0.095
漁船	沙子	倒灌	海水	0.593	0.354	0.438	0.401	0.232	0.128	0.239
浪潮	沙子	魚	海水	0.593	0.358	0.438	0.34	0.218	0.143	0.182
鹹	游泳	倒灌	海水	0.592	0.356	0.451	0.401	0.209	0.207	0.199
浪花	倒灌	鹼	海水	0.591	0.421	0.401	0.305	0.197	0.116	0.223
貝殼	浪潮	斗量	海水	0.59	0.404	0.358	0.328	0.212	0.181	0.107
鹹	蔚藍	沙子	海水	0.589	0.356	0.383	0.438	0.165	0.207	0.215
冰冷	浪潮	斗量	海水	0.588	0.364	0.358	0.328	0.224	0.132	0.107
浪潮	魚	斗量	海水	0.588	0.358	0.34	0.328	0.143	0.107	0.189
波浪	倒灌	魚	海水	0.587	0.414	0.401	0.34	0.204	0.225	0.139
冰冷	鹼	斗量	海水	0.587	0.364	0.305	0.328	0.188	0.132	0.091
鹹	湛藍	斗量	海水	0.587	0.356	0.436	0.328	0.165	0.213	0.154
鹹	溺斃	浪花	海水	0.585	0.356	0.28	0.421	0.155	0.12	0.197
藍色	斗量	潛水	海水	0.585	0.323	0.328	0.441	0.06	0.242	0.205
藍	冰冷	沙子	海水	0.584	0.26	0.364	0.438	0.104	0.123	0.25
鹹味	游泳	藍	海水	0.584	0.438	0.451	0.26	0.234	0.176	0.155
藍	浪潮	斗量	海水	0.584	0.26	0.358	0.328	0.175	0.08	0.107
浪潮	鯊魚	沙子	海水	0.584	0.358	0.437	0.438	0.212	0.218	0.219
鹹	藍天	倒灌	海水	0.584	0.356	0.303	0.401	0.185	0.207	0.084
鹹	藍天	波浪	海水	0.584	0.356	0.303	0.414	0.185	0.126	0.178
浪潮	魚蝦	沙子	海水	0.582	0.358	0.398	0.438	0.191	0.218	0.203
游泳	藍	冰冷	海水	0.582	0.451	0.26	0.364	0.155	0.235	0.104
波浪	鹼	斗量	海水	0.581	0.414	0.305	0.328	0.168	0.208	0.091
藍	沙子	斗量	海水	0.579	0.26	0.438	0.328	0.123	0.08	0.243
冰冷	漁船	沙子	海水	0.579	0.364	0.354	0.438	0.095	0.25	0.232
鹹味	游泳	蔚藍	海水	0.579	0.438	0.451	0.383	0.234	0.248	0.211
冰冷	鯊魚	沙子	海水	0.578	0.364	0.437	0.438	0.191	0.25	0.219
藍天	浪潮	水母	海水	0.577	0.303	0.358	0.468	0.198	0.131	0.223
湛藍	沙子	斗量	海水	0.577	0.436	0.438	0.328	0.228	0.154	0.243
鹽	浪潮	水母	海水	0.576	0.303	0.358	0.468	0.138	0.193	0.223
藍天	冰冷	潛水	海水	0.576	0.303	0.364	0.441	0.164	0.228	0.14
鹹味	游泳	浪潮	海水	0.576	0.438	0.451	0.358	0.234	0.216	0.222
鹹	沙灘	斗量	海水	0.575	0.356	0.429	0.328	0.193	0.213	0.132
鹹	游泳	貝殼	海水	0.575	0.356	0.451	0.404	0.209	0.184	0.242
鹹	游泳	斗量	海水	0.575	0.356	0.451	0.328	0.209	0.213	0.138
藍天	沙子	倒灌	海水	0.575	0.303	0.438	0.401	0.244	0.084	0.239
藍天	斗量	潛水	海水	0.575	0.303	0.328	0.441	0.064	0.228	0.205
冰冷	漁船	鹼	海水	0.574	0.364	0.354	0.305	0.095	0.188	0.167
藍	冰冷	波浪	海水	0.574	0.26	0.364	0.414	0.104	0.167	0.193
鹹	浪潮	蔚藍	海水	0.574	0.356	0.358	0.383	0.127	0.165	0.231
冰冷	浪潮	魚蝦	海水	0.573	0.364	0.358	0.398	0.224	0.132	0.191
冰冷	波浪	斗量	海水	0.573	0.364	0.414	0.328	0.193	0.132	0.208
鹽	冰冷	漁船	海水	0.573	0.303	0.364	0.354	0.128	0.226	0.095
藍天	溺斃	水母	海水	0.573	0.303	0.28	0.468	0.126	0.131	0.221
藍色	鹹	浪潮	海水	0.573	0.323	0.356	0.358	0.138	0.2	0.127
藍	水母	斗量	海水	0.572	0.26	0.468	0.328	0.237	0.08	0.167
浪潮	鹼	潛水	海水	0.572	0.358	0.305	0.441	0.166	0.143	0.223
藍	漁船	倒灌	海水	0.572	0.26	0.354	0.401	0.229	0.086	0.128
藍	冰冷	水母	海水	0.572	0.26	0.364	0.468	0.104	0.237	0.18
鹹味	冰冷	斗量	海水	0.571	0.438	0.364	0.328	0.187	0.241	0.132
冰冷	浪花	斗量	海水	0.57	0.364	0.421	0.328	0.182	0.132	0.229
鹹味	冰冷	沙子	海水	0.57	0.438	0.364	0.438	0.187	0.233	0.25
鹹	波浪	溺斃	海水	0.569	0.356	0.414	0.28	0.126	0.155	0.199
藍	浪花	斗量	海水	0.568	0.26	0.421	0.328	0.131	0.08	0.229
鹹味	浪潮	沙子	海水	0.567	0.438	0.358	0.438	0.216	0.233	0.218
藍色	鹹	潛水	海水	0.565	0.323	0.356	0.441	0.138	0.242	0.174
鹹味	漁船	沙子	海水	0.565	0.438	0.354	0.438	0.199	0.233	0.232
藍色	鹼	斗量	海水	0.565	0.323	0.305	0.328	0.241	0.06	0.091
鹹味	游泳	漁船	海水	0.565	0.438	0.451	0.354	0.234	0.199	0.246
游泳	鹽	冰冷	海水	0.564	0.451	0.303	0.364	0.192	0.235	0.128
冰冷	魚	斗量	海水	0.564	0.364	0.34	0.328	0.148	0.132	0.189
冰冷	浪潮	水母	海水	0.564	0.364	0.358	0.468	0.224	0.18	0.223
鹹	溺斃	水母	海水	0.563	0.356	0.28	0.468	0.155	0.165	0.221
冰冷	沙灘	浪潮	海水	0.562	0.364	0.429	0.358	0.173	0.224	0.193
冰冷	沙子	魚	海水	0.562	0.364	0.438	0.34	0.25	0.148	0.182
鹹	藍	波浪	海水	0.562	0.356	0.26	0.414	0.175	0.126	0.167
游泳	鹽	浪潮	海水	0.561	0.451	0.303	0.358	0.192	0.222	0.138
鹹味	蔚藍	沙子	海水	0.561	0.438	0.383	0.438	0.248	0.233	0.215
漁船	倒灌	斗量	海水	0.561	0.354	0.401	0.328	0.128	0.196	0.199
鹽	漁船	倒灌	海水	0.561	0.303	0.354	0.401	0.226	0.144	0.128
鹹味	浪潮	斗量	海水	0.561	0.438	0.358	0.328	0.216	0.241	0.107
游泳	鹽	斗量	海水	0.56	0.451	0.303	0.328	0.192	0.138	0.193
溺斃	浪花	鹼	海水	0.56	0.28	0.421	0.305	0.197	0.133	0.116
蔚藍	溺斃	斗量	海水	0.559	0.383	0.28	0.328	0.191	0.065	0.176
冰冷	鹼	潛水	海水	0.559	0.364	0.305	0.441	0.188	0.14	0.223
鹹	漁船	斗量	海水	0.558	0.356	0.354	0.328	0.072	0.213	0.196
藍色	魚蝦	沙子	海水	0.557	0.323	0.398	0.438	0.226	0.174	0.203
浪潮	沙子	斗量	海水	0.557	0.358	0.438	0.328	0.218	0.107	0.243
鹹味	藍	波浪	海水	0.556	0.438	0.26	0.414	0.176	0.212	0.167
貝殼	冰冷	浪潮	海水	0.556	0.404	0.364	0.358	0.134	0.212	0.224
鹼	斗量	潛水	海水	0.555	0.305	0.328	0.441	0.091	0.223	0.205
游泳	漁船	斗量	海水	0.554	0.451	0.354	0.328	0.246	0.138	0.196
鹹	浴場	斗量	海水	0.554	0.356	0.452	0.328	0.206	0.213	0.163
鹽	浪潮	斗量	海水	0.553	0.303	0.358	0.328	0.138	0.193	0.107
冰冷	波浪	魚	海水	0.552	0.364	0.414	0.34	0.193	0.148	0.225
鹹	波浪	斗量	海水	0.55	0.356	0.414	0.328	0.126	0.213	0.208
藍	冰冷	漁船	海水	0.55	0.26	0.364	0.354	0.104	0.229	0.095
鹹	藍	倒灌	海水	0.549	0.356	0.26	0.401	0.175	0.207	0.086
鹹	藍	沙子	海水	0.548	0.356	0.26	0.438	0.175	0.207	0.123
冰冷	浪潮	魚	海水	0.547	0.364	0.358	0.34	0.224	0.148	0.143
鹽	水母	斗量	海水	0.547	0.303	0.468	0.328	0.193	0.193	0.167
藍	波浪	斗量	海水	0.547	0.26	0.414	0.328	0.167	0.08	0.208
藍天	冰冷	波浪	海水	0.547	0.303	0.364	0.414	0.164	0.178	0.193
鹹味	藍天	波浪	海水	0.547	0.438	0.303	0.414	0.218	0.212	0.178
