				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
褓母	流氓	臨檢	警察	0.444	0.26	0.456	0.406	0.201	0.23	0.246
條子	執法	黑暗	警察	0.444	0.259	0.483	0.257	0.23	0.101	0.224
條子	伯伯	臨檢	警察	0.442	0.259	0.342	0.406	0.202	0.203	0.159
壞人	褓母	罰單	警察	0.44	0.421	0.26	0.273	0.199	0.248	0.067
褓母	條子	保衛	警察	0.44	0.26	0.259	0.325	0.058	0.164	0.181
褓母	秩序	臨檢	警察	0.439	0.26	0.345	0.406	0.168	0.23	0.173
哨子	保衛	臨檢	警察	0.439	0.266	0.325	0.406	0.167	0.143	0.249
罰單	哨子	鎮暴	警察	0.438	0.273	0.266	0.499	0.195	0.21	0.194
貪污	褓母	秩序	警察	0.437	0.306	0.26	0.345	0.13	0.176	0.168
罰單	秩序	手槍	警察	0.436	0.273	0.345	0.362	0.178	0.226	0.139
壞人	褓母	哨子	警察	0.433	0.421	0.26	0.266	0.199	0.168	0.147
褓母	條子	臨檢	警察	0.432	0.26	0.259	0.406	0.058	0.23	0.203
槍	伯伯	黑暗	警察	0.429	0.309	0.342	0.257	0.168	0.179	0.13
褓母	哨子	流氓	警察	0.426	0.26	0.266	0.456	0.147	0.201	0.207
褓母	條子	黑暗	警察	0.424	0.26	0.259	0.257	0.058	0.191	0.101
條子	伯伯	黑暗	警察	0.423	0.259	0.342	0.257	0.202	0.101	0.13
褓母	罰單	條子	警察	0.423	0.26	0.273	0.259	0.067	0.058	0.242
貪污	臨檢	黑暗	警察	0.421	0.306	0.406	0.257	0.241	0.221	0.086
壞人	罰單	秩序	警察	0.421	0.421	0.273	0.345	0.248	0.192	0.178
貪污	褓母	哨子	警察	0.42	0.306	0.26	0.266	0.13	0.136	0.147
褓母	秩序	哨子	警察	0.419	0.26	0.345	0.266	0.168	0.147	0.136
褓母	槍	黑暗	警察	0.417	0.26	0.309	0.257	0.038	0.191	0.179
褓母	臨檢	黑暗	警察	0.416	0.26	0.406	0.257	0.23	0.191	0.086
壞人	罰單	黑暗	警察	0.415	0.421	0.273	0.257	0.248	0.229	0.06
褓母	哨子	臨檢	警察	0.412	0.26	0.266	0.406	0.147	0.23	0.143
秩序	條子	哨子	警察	0.409	0.345	0.259	0.266	0.135	0.136	0.189
罰單	黑暗	手槍	警察	0.408	0.273	0.257	0.362	0.06	0.226	0.198
正義	褓母	臨檢	警察	0.407	0.332	0.26	0.406	0.189	0.172	0.23
條子	保衛	黑暗	警察	0.405	0.259	0.325	0.257	0.181	0.101	0.153
貪污	褓母	罰單	警察	0.401	0.306	0.26	0.273	0.13	0.24	0.067
伯伯	黑暗	手槍	警察	0.401	0.342	0.257	0.362	0.13	0.232	0.198
條子	哨子	臨檢	警察	0.396	0.259	0.266	0.406	0.189	0.203	0.143
條子	哨子	執法	警察	0.394	0.259	0.266	0.483	0.189	0.23	0.195
交通	貪污	黑暗	警察	0.393	0.46	0.306	0.257	0.234	0.174	0.221
哨子	鎮暴	黑暗	警察	0.392	0.266	0.499	0.257	0.194	0.215	0.22
褓母	條子	哨子	警察	0.39	0.26	0.259	0.266	0.058	0.147	0.189
褓母	黑暗	手槍	警察	0.39	0.26	0.257	0.362	0.191	0.1	0.198
褓母	罰單	哨子	警察	0.389	0.26	0.273	0.266	0.067	0.147	0.195
罰單	伯伯	手槍	警察	0.389	0.273	0.342	0.362	0.13	0.226	0.232
罰單	條子	黑暗	警察	0.384	0.273	0.259	0.257	0.242	0.06	0.101
貪污	伯伯	黑暗	警察	0.379	0.306	0.342	0.257	0.175	0.221	0.13
貪污	罰單	伯伯	警察	0.376	0.306	0.273	0.342	0.24	0.175	0.13
罰單	秩序	哨子	警察	0.374	0.273	0.345	0.266	0.178	0.195	0.136
褓母	哨子	保衛	警察	0.374	0.26	0.266	0.325	0.147	0.164	0.167
哨子	執法	黑暗	警察	0.373	0.266	0.483	0.257	0.195	0.215	0.224
貪污	褓母	臨檢	警察	0.371	0.306	0.26	0.406	0.13	0.241	0.23
條子	保衛	伯伯	警察	0.361	0.259	0.325	0.342	0.181	0.202	0.181
條子	保衛	臨檢	警察	0.356	0.259	0.325	0.406	0.181	0.203	0.249
正義	褓母	哨子	警察	0.352	0.332	0.26	0.266	0.189	0.17	0.147
壞人	罰單	哨子	警察	0.349	0.421	0.273	0.266	0.248	0.168	0.195
罰單	哨子	保衛	警察	0.348	0.273	0.266	0.325	0.195	0.154	0.167
褓母	保衛	臨檢	警察	0.348	0.26	0.325	0.406	0.164	0.23	0.249
正義	罰單	哨子	警察	0.343	0.332	0.273	0.266	0.163	0.17	0.195
褓母	保衛	黑暗	警察	0.334	0.26	0.325	0.257	0.164	0.191	0.153
壞人	哨子	黑暗	警察	0.333	0.421	0.266	0.257	0.168	0.229	0.215
罰單	條子	犯罪	警察	0.331	0.273	0.259	0.455	0.242	0.205	0.208
貪污	罰單	秩序	警察	0.329	0.306	0.273	0.345	0.24	0.176	0.178
罰單	哨子	黑暗	警察	0.325	0.273	0.266	0.257	0.195	0.06	0.215
罰單	秩序	條子	警察	0.32	0.273	0.345	0.259	0.178	0.242	0.135
壞人	褓母	黑暗	警察	0.319	0.421	0.26	0.257	0.199	0.229	0.191
貪污	罰單	黑暗	警察	0.314	0.306	0.273	0.257	0.24	0.221	0.06
哨子	保衛	黑暗	警察	0.314	0.266	0.325	0.257	0.167	0.215	0.153
條子	哨子	保衛	警察	0.313	0.259	0.266	0.325	0.189	0.181	0.167
罰單	條子	伯伯	警察	0.299	0.273	0.259	0.342	0.242	0.13	0.202
貪污	褓母	黑暗	警察	0.281	0.306	0.26	0.257	0.13	0.221	0.191
罰單	條子	保衛	警察	0.279	0.273	0.259	0.325	0.242	0.154	0.181
條子	哨子	黑暗	警察	0.277	0.259	0.266	0.257	0.189	0.101	0.215
貪污	罰單	哨子	警察	0.274	0.306	0.273	0.266	0.24	0.136	0.195
貪污	哨子	黑暗	警察	0.258	0.306	0.266	0.257	0.136	0.221	0.215
褓母	哨子	黑暗	警察	0.23	0.26	0.266	0.257	0.147	0.191	0.215
罰單	條子	哨子	警察	0.171	0.273	0.259	0.266	0.242	0.195	0.189
