				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
吵雜	操作	電池	機器	0.336	0.256	0.31	0.393	0.168	0.212	0.243
工人	工具	進步	機器	0.329	0.334	0.312	0.322	0.231	0.206	0.202
吵雜	生鏽	工人	機器	0.329	0.256	0.312	0.334	0.245	0.109	0.218
操作	電力	噪音	機器	0.329	0.31	0.354	0.321	0.235	0.236	0.186
操作	生鏽	電動	機器	0.328	0.31	0.312	0.354	0.194	0.225	0.228
工作	生鏽	電動	機器	0.327	0.253	0.312	0.354	0.184	0.18	0.228
生鏽	效率	電動	機器	0.324	0.312	0.3	0.354	0.203	0.228	0.211
操作	噪音	進步	機器	0.322	0.31	0.321	0.322	0.236	0.203	0.192
故障	工人	電動	機器	0.321	0.317	0.334	0.354	0.247	0.241	0.196
工人	工具	噪音	機器	0.32	0.334	0.312	0.321	0.231	0.217	0.199
吵雜	生鏽	工具	機器	0.312	0.256	0.312	0.312	0.245	0.119	0.203
操作	噪音	電池	機器	0.307	0.31	0.321	0.393	0.236	0.243	0.239
生鏽	工人	工具	機器	0.305	0.312	0.334	0.312	0.218	0.203	0.231
吵雜	效率	電動	機器	0.296	0.256	0.3	0.354	0.231	0.171	0.211
工作	吵雜	機油	機器	0.295	0.253	0.256	0.356	0.224	0.147	0.199
工作	吵雜	電動	機器	0.287	0.253	0.256	0.354	0.224	0.18	0.171
吵雜	生鏽	電動	機器	0.277	0.256	0.312	0.354	0.245	0.171	0.228
吵雜	效率	機油	機器	0.276	0.256	0.3	0.356	0.231	0.199	0.206
操作	噪音	電動	機器	0.275	0.31	0.321	0.354	0.236	0.225	0.249
吵雜	操作	生鏽	機器	0.27	0.256	0.31	0.312	0.168	0.245	0.194
吵雜	電力	效率	機器	0.258	0.256	0.354	0.3	0.175	0.231	0.245
工作	吵雜	電池	機器	0.249	0.253	0.256	0.393	0.224	0.216	0.212
吵雜	生鏽	效率	機器	0.188	0.256	0.312	0.3	0.245	0.231	0.203
工作	吵雜	生鏽	機器	0.167	0.253	0.256	0.312	0.224	0.184	0.245
