				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
山洞	工具	遲到	火車	0.562	0.276	0.306	0.371	0.169	0.081	0.141
交通	遠行	冒煙	火車	0.562	0.391	0.41	0.31	0.225	0.078	0.245
煤炭	捷運	冒煙	火車	0.561	0.319	0.447	0.31	0.202	0.153	0.16
誤點	旅行	煙囟	火車	0.56	0.426	0.345	0.273	0.181	0.14	0.163
誤點	月台	旅行	火車	0.559	0.426	0.346	0.345	0.147	0.181	0.23
山洞	誤點	當兵	火車	0.556	0.276	0.426	0.347	0.084	0.232	0.177
誤點	動力	工具	火車	0.555	0.426	0.389	0.306	0.087	0.243	0.235
交通	動力	冒煙	火車	0.554	0.391	0.389	0.31	0.24	0.078	0.219
回家	煙	捷運	火車	0.553	0.316	0.337	0.447	0.136	0.161	0.249
月台	煙囟	出軌	火車	0.553	0.346	0.273	0.446	0.23	0.177	0.105
交通	遠行	煙囟	火車	0.553	0.391	0.41	0.273	0.225	0.139	0.156
旅行	機車	遲到	火車	0.549	0.345	0.445	0.371	0.206	0.196	0.21
回家	交通	煙	火車	0.549	0.316	0.391	0.337	0.225	0.136	0.134
月台	運輸	煙囟	火車	0.549	0.346	0.488	0.273	0.177	0.23	0.151
誤點	煙	工具	火車	0.547	0.426	0.337	0.306	0.201	0.243	0.078
交通	煙	遲到	火車	0.546	0.391	0.337	0.371	0.134	0.203	0.216
回家	動力	煙囟	火車	0.546	0.316	0.389	0.273	0.123	0.148	0.161
交通	遲到	煙囟	火車	0.545	0.391	0.371	0.273	0.203	0.139	0.149
交通	誤點	月台	火車	0.544	0.391	0.426	0.346	0.229	0.243	0.147
誤點	煤炭	工具	火車	0.542	0.426	0.319	0.306	0.068	0.243	0.198
交通	便當	煙囟	火車	0.54	0.391	0.417	0.273	0.214	0.139	0.188
旅行	機車	冒煙	火車	0.54	0.345	0.445	0.31	0.206	0.145	0.209
誤點	旅行	煙	火車	0.538	0.426	0.345	0.337	0.181	0.201	0.187
回家	機車	冒煙	火車	0.538	0.316	0.445	0.31	0.101	0.223	0.209
軌道	煙	遲到	火車	0.538	0.496	0.337	0.371	0.228	0.223	0.216
月台	工具	當兵	火車	0.534	0.346	0.306	0.347	0.223	0.18	0.063
煤炭	工具	遲到	火車	0.534	0.319	0.306	0.371	0.198	0.124	0.141
旅行	機車	煙囟	火車	0.534	0.345	0.445	0.273	0.206	0.163	0.16
誤點	旅行	當兵	火車	0.533	0.426	0.345	0.347	0.181	0.177	0.227
月台	動力	當兵	火車	0.533	0.346	0.389	0.347	0.12	0.18	0.25
機車	當兵	煙囟	火車	0.531	0.445	0.347	0.273	0.218	0.16	0.156
回家	煙	工具	火車	0.53	0.316	0.337	0.306	0.136	0.215	0.078
回家	捷運	冒煙	火車	0.528	0.316	0.447	0.31	0.161	0.223	0.16
誤點	月台	煙囟	火車	0.528	0.426	0.346	0.273	0.147	0.14	0.23
山洞	動力	遲到	火車	0.527	0.276	0.389	0.371	0.184	0.081	0.244
山洞	軌道	便當	火車	0.525	0.276	0.496	0.417	0.248	0.188	0.229
交通	月台	動力	火車	0.524	0.391	0.346	0.389	0.243	0.24	0.12
月台	遠行	冒煙	火車	0.523	0.346	0.41	0.31	0.191	0.106	0.245
山洞	煙	遲到	火車	0.523	0.276	0.337	0.371	0.164	0.081	0.216
動力	捷運	冒煙	火車	0.52	0.389	0.447	0.31	0.247	0.219	0.16
月台	旅行	冒煙	火車	0.52	0.346	0.345	0.31	0.23	0.106	0.145
煙	煙囟	出軌	火車	0.518	0.337	0.273	0.446	0.232	0.2	0.105
誤點	工具	冒煙	火車	0.518	0.426	0.306	0.31	0.243	0.161	0.119
交通	月台	煙	火車	0.517	0.391	0.346	0.337	0.243	0.134	0.18
回家	誤點	煙	火車	0.517	0.316	0.426	0.337	0.225	0.136	0.201
月台	工具	冒煙	火車	0.514	0.346	0.306	0.31	0.223	0.106	0.119
交通	動力	煙囟	火車	0.514	0.391	0.389	0.273	0.24	0.139	0.161
山洞	誤點	工具	火車	0.512	0.276	0.426	0.306	0.084	0.169	0.243
交通	動力	便當	火車	0.509	0.391	0.389	0.417	0.24	0.214	0.234
交通	月台	當兵	火車	0.509	0.391	0.346	0.347	0.243	0.153	0.18
煤炭	工具	當兵	火車	0.509	0.319	0.306	0.347	0.198	0.203	0.063
回家	誤點	月台	火車	0.508	0.316	0.426	0.346	0.225	0.207	0.147
月台	煙	工具	火車	0.508	0.346	0.337	0.306	0.18	0.223	0.078
回家	交通	動力	火車	0.508	0.316	0.391	0.389	0.225	0.123	0.24
山洞	煙	工具	火車	0.508	0.276	0.337	0.306	0.164	0.169	0.078
交通	月台	遲到	火車	0.505	0.391	0.346	0.371	0.243	0.203	0.158
山洞	煙	出軌	火車	0.504	0.276	0.337	0.446	0.164	0.191	0.2
山洞	機車	工具	火車	0.503	0.276	0.445	0.306	0.213	0.169	0.143
回家	誤點	煙囟	火車	0.502	0.316	0.426	0.273	0.225	0.148	0.14
月台	工具	遲到	火車	0.501	0.346	0.306	0.371	0.223	0.158	0.141
月台	煙	遲到	火車	0.5	0.346	0.337	0.371	0.18	0.158	0.216
誤點	便當	工具	火車	0.499	0.426	0.417	0.306	0.208	0.243	0.199
