				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
生命	老虎	木柵	動物	0.497	0.28	0.338	0.264	0.158	0.071	0.155
自然	木柵	獸性	動物	0.495	0.337	0.264	0.362	0.134	0.165	0.169
生存	非洲	馬	動物	0.494	0.255	0.345	0.365	0.236	0.028	0.207
愛護	流浪	馬	動物	0.492	0.428	0.289	0.365	0.203	0.217	0.17
可愛	老虎	保育	動物	0.491	0.477	0.338	0.401	0.228	0.248	0.25
可愛	老虎	木柵	動物	0.489	0.477	0.338	0.264	0.228	0.207	0.155
生存	木柵	貓	動物	0.487	0.255	0.264	0.412	0.133	0.123	0.188
木柵	保育	貓	動物	0.486	0.264	0.401	0.412	0.24	0.188	0.164
大象	木柵	獸性	動物	0.486	0.39	0.264	0.362	0.194	0.167	0.169
愛護	生存	兔子	動物	0.483	0.428	0.255	0.421	0.229	0.18	0.212
愛護	生存	非洲	動物	0.481	0.428	0.255	0.345	0.229	0.083	0.236
狗	非洲	獸性	動物	0.478	0.372	0.345	0.362	0.23	0.207	0.164
生存	獸性	兔子	動物	0.478	0.255	0.362	0.421	0.174	0.212	0.173
大象	保護	木柵	動物	0.477	0.39	0.392	0.264	0.15	0.194	0.224
大象	愛護	生存	動物	0.477	0.39	0.428	0.255	0.173	0.194	0.229
木柵	獸性	流浪	動物	0.477	0.264	0.362	0.289	0.169	0.145	0.123
愛護	木柵	流浪	動物	0.476	0.428	0.264	0.289	0.156	0.203	0.145
保護	木柵	貓	動物	0.476	0.392	0.264	0.412	0.224	0.18	0.188
自然	木柵	流浪	動物	0.473	0.337	0.264	0.289	0.134	0.137	0.145
木柵	保育	獸性	動物	0.472	0.264	0.401	0.362	0.24	0.169	0.146
大象	生存	獸性	動物	0.471	0.39	0.255	0.362	0.194	0.167	0.174
大象	生命	木柵	動物	0.471	0.39	0.28	0.264	0.197	0.194	0.071
可愛	木柵	流浪	動物	0.47	0.477	0.264	0.289	0.207	0.207	0.145
保護	生命	老虎	動物	0.469	0.392	0.28	0.338	0.212	0.17	0.158
狗	自然	木柵	動物	0.466	0.372	0.337	0.264	0.157	0.215	0.134
小狗	生存	木柵	動物	0.459	0.426	0.255	0.264	0.207	0.145	0.133
自然	老虎	獸性	動物	0.458	0.337	0.338	0.362	0.219	0.165	0.196
可愛	木柵	保育	動物	0.448	0.477	0.264	0.401	0.207	0.248	0.24
生存	非洲	貓	動物	0.446	0.255	0.345	0.412	0.236	0.123	0.208
小狗	愛護	生存	動物	0.445	0.426	0.428	0.255	0.228	0.207	0.229
保護	老虎	木柵	動物	0.445	0.392	0.338	0.264	0.17	0.224	0.155
老虎	木柵	獸性	動物	0.444	0.338	0.264	0.362	0.155	0.196	0.169
狗	生命	木柵	動物	0.432	0.372	0.28	0.264	0.197	0.215	0.071
自然	老虎	木柵	動物	0.431	0.337	0.338	0.264	0.219	0.134	0.155
愛護	生存	木柵	動物	0.429	0.428	0.255	0.264	0.229	0.156	0.133
保護	生命	木柵	動物	0.428	0.392	0.28	0.264	0.212	0.224	0.071
狗	非洲	木柵	動物	0.426	0.372	0.345	0.264	0.23	0.215	0.11
木柵	保育	兔子	動物	0.425	0.264	0.401	0.421	0.24	0.172	0.25
生存	木柵	兔子	動物	0.422	0.255	0.264	0.421	0.133	0.212	0.172
狗	生存	獸性	動物	0.421	0.372	0.255	0.362	0.186	0.207	0.174
保護	木柵	流浪	動物	0.421	0.392	0.264	0.289	0.224	0.153	0.145
愛護	生存	獸性	動物	0.421	0.428	0.255	0.362	0.229	0.221	0.174
愛護	老虎	生存	動物	0.417	0.428	0.338	0.255	0.205	0.229	0.17
老虎	生存	獸性	動物	0.415	0.338	0.255	0.362	0.17	0.196	0.174
保護	木柵	獸性	動物	0.409	0.392	0.264	0.362	0.224	0.215	0.169
狗	木柵	獸性	動物	0.406	0.372	0.264	0.362	0.215	0.207	0.169
生存	木柵	獸性	動物	0.404	0.255	0.264	0.362	0.133	0.174	0.169
老虎	生存	木柵	動物	0.4	0.338	0.255	0.264	0.17	0.155	0.133
小狗	生存	非洲	動物	0.394	0.426	0.255	0.345	0.207	0.188	0.236
生存	非洲	獸性	動物	0.388	0.255	0.345	0.362	0.236	0.174	0.164
大象	生存	木柵	動物	0.388	0.39	0.255	0.264	0.194	0.194	0.133
生存	非洲	木柵	動物	0.385	0.255	0.345	0.264	0.236	0.133	0.11
狗	生命	非洲	動物	0.382	0.372	0.28	0.345	0.197	0.23	0.188
老虎	木柵	保育	動物	0.359	0.338	0.264	0.401	0.155	0.25	0.24
狗	生存	木柵	動物	0.357	0.372	0.255	0.264	0.186	0.215	0.133
狗	生存	非洲	動物	0.321	0.372	0.255	0.345	0.186	0.23	0.236
