				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
耀眼	開朗	小雨	陽光	0.48	0.335	0.468	0.256	0.24	0.143	0.197
活力	少年	海灘	陽光	0.478	0.324	0.282	0.48	0.225	0.184	0.199
活力	少年	熱	陽光	0.477	0.324	0.282	0.344	0.225	0.14	0.109
刺眼	活力	小雨	陽光	0.476	0.41	0.324	0.256	0.238	0.138	0.139
活力	熱	天空	陽光	0.474	0.324	0.344	0.302	0.14	0.208	0.148
明亮	熱	小雨	陽光	0.474	0.353	0.344	0.256	0.135	0.169	0.176
空氣	活力	少年	陽光	0.473	0.434	0.324	0.282	0.202	0.141	0.225
刺眼	大地	白雲	陽光	0.471	0.41	0.271	0.364	0.203	0.143	0.228
月亮	活力	熱	陽光	0.471	0.282	0.324	0.344	0.198	0.143	0.14
耀眼	少年	海灘	陽光	0.471	0.335	0.282	0.48	0.234	0.193	0.199
活力	熱	小雨	陽光	0.47	0.324	0.344	0.256	0.14	0.139	0.176
加州	少年	熱情	陽光	0.468	0.276	0.282	0.391	0.235	0.087	0.158
少年	光亮	白雲	陽光	0.468	0.282	0.305	0.364	0.171	0.124	0.189
刺眼	活力	加州	陽光	0.466	0.41	0.324	0.276	0.238	0.143	0.163
大地	熱	白雲	陽光	0.465	0.271	0.344	0.364	0.122	0.228	0.164
空氣	活力	加州	陽光	0.463	0.434	0.324	0.276	0.202	0.207	0.163
月亮	亮麗	熱	陽光	0.462	0.282	0.372	0.344	0.158	0.143	0.236
彩虹	加州	熱	陽光	0.462	0.324	0.276	0.344	0.249	0.157	0.076
大地	活力	熱	陽光	0.46	0.271	0.324	0.344	0.217	0.122	0.14
光明	加州	小雨	陽光	0.46	0.375	0.276	0.256	0.161	0.114	0.173
少年	光亮	熱情	陽光	0.456	0.282	0.305	0.391	0.171	0.158	0.194
彩虹	少年	熱情	陽光	0.455	0.324	0.282	0.391	0.23	0.154	0.158
明亮	加州	白雲	陽光	0.455	0.353	0.276	0.364	0.151	0.226	0.161
彩虹	少年	熱	陽光	0.454	0.324	0.282	0.344	0.23	0.157	0.109
活力	彩虹	熱	陽光	0.454	0.324	0.324	0.344	0.241	0.14	0.157
活力	彩虹	海灘	陽光	0.453	0.324	0.324	0.48	0.241	0.184	0.249
耀眼	少年	白雲	陽光	0.453	0.335	0.282	0.364	0.234	0.17	0.124
耀眼	加州	白雲	陽光	0.452	0.335	0.276	0.364	0.191	0.17	0.161
亮麗	熱	小雨	陽光	0.452	0.372	0.344	0.256	0.236	0.109	0.176
加州	熱	小雨	陽光	0.451	0.276	0.344	0.256	0.076	0.173	0.176
刺眼	月亮	熱	陽光	0.451	0.41	0.282	0.344	0.247	0.197	0.143
耀眼	少年	熱	陽光	0.45	0.335	0.282	0.344	0.234	0.168	0.109
耀眼	熱	小雨	陽光	0.448	0.335	0.344	0.256	0.168	0.143	0.176
空氣	活力	小雨	陽光	0.448	0.434	0.324	0.256	0.202	0.226	0.139
明亮	少年	白雲	陽光	0.446	0.353	0.282	0.364	0.204	0.226	0.124
加州	光亮	小雨	陽光	0.445	0.276	0.305	0.256	0.054	0.173	0.166
光亮	熱	小雨	陽光	0.441	0.305	0.344	0.256	0.123	0.166	0.176
空氣	光亮	小雨	陽光	0.44	0.434	0.305	0.256	0.164	0.226	0.166
光亮	小雨	熱情	陽光	0.44	0.305	0.256	0.391	0.166	0.194	0.154
大地	活力	白雲	陽光	0.44	0.271	0.324	0.364	0.217	0.228	0.074
月亮	少年	熱	陽光	0.439	0.282	0.282	0.344	0.219	0.143	0.109
大地	彩虹	熱情	陽光	0.437	0.271	0.324	0.391	0.244	0.151	0.154
月亮	空氣	加州	陽光	0.432	0.282	0.434	0.276	0.157	0.196	0.207
大地	光亮	熱	陽光	0.432	0.271	0.305	0.344	0.243	0.122	0.123
大地	朝氣	小雨	陽光	0.43	0.271	0.482	0.256	0.165	0.231	0.183
月亮	少年	熱情	陽光	0.43	0.282	0.282	0.391	0.219	0.149	0.158
少年	小雨	熱情	陽光	0.428	0.282	0.256	0.391	0.19	0.158	0.154
空氣	明亮	小雨	陽光	0.427	0.434	0.353	0.256	0.222	0.226	0.169
刺眼	少年	小雨	陽光	0.427	0.41	0.282	0.256	0.194	0.138	0.19
光明	少年	小雨	陽光	0.426	0.375	0.282	0.256	0.185	0.114	0.19
少年	海灘	小雨	陽光	0.42	0.282	0.48	0.256	0.199	0.19	0.209
大地	亮麗	小雨	陽光	0.418	0.271	0.372	0.256	0.141	0.231	0.109
空氣	少年	小雨	陽光	0.416	0.434	0.282	0.256	0.141	0.226	0.19
大地	彩虹	熱	陽光	0.415	0.271	0.324	0.344	0.244	0.122	0.157
亮麗	熱	天空	陽光	0.415	0.372	0.344	0.302	0.236	0.22	0.148
大地	彩虹	海灘	陽光	0.412	0.271	0.324	0.48	0.244	0.169	0.249
空氣	加州	少年	陽光	0.409	0.434	0.276	0.282	0.207	0.141	0.235
彩虹	少年	海灘	陽光	0.408	0.324	0.282	0.48	0.23	0.249	0.199
少年	熱	小雨	陽光	0.408	0.282	0.344	0.256	0.109	0.19	0.176
加州	少年	光亮	陽光	0.403	0.276	0.282	0.305	0.235	0.054	0.171
加州	少年	白雲	陽光	0.402	0.276	0.282	0.364	0.235	0.161	0.124
大地	海灘	小雨	陽光	0.398	0.271	0.48	0.256	0.169	0.231	0.209
刺眼	加州	少年	陽光	0.396	0.41	0.276	0.282	0.143	0.194	0.235
明亮	加州	小雨	陽光	0.392	0.353	0.276	0.256	0.151	0.169	0.173
大地	小雨	熱情	陽光	0.383	0.271	0.256	0.391	0.231	0.151	0.154
刺眼	月亮	加州	陽光	0.382	0.41	0.282	0.276	0.247	0.143	0.196
活力	加州	小雨	陽光	0.382	0.324	0.276	0.256	0.163	0.139	0.173
大地	光亮	熱情	陽光	0.379	0.271	0.305	0.391	0.243	0.151	0.194
少年	小雨	普照	陽光	0.371	0.282	0.256	0.474	0.19	0.221	0.231
加州	小雨	普照	陽光	0.369	0.276	0.256	0.474	0.173	0.233	0.231
和煦	月亮	加州	陽光	0.368	0.496	0.282	0.276	0.244	0.247	0.196
刺眼	大地	小雨	陽光	0.365	0.41	0.271	0.256	0.203	0.138	0.231
和煦	彩虹	加州	陽光	0.363	0.496	0.324	0.276	0.237	0.247	0.249
空氣	加州	小雨	陽光	0.361	0.434	0.276	0.256	0.207	0.226	0.173
刺眼	活力	少年	陽光	0.361	0.41	0.324	0.282	0.238	0.194	0.225
耀眼	加州	小雨	陽光	0.36	0.335	0.276	0.256	0.191	0.143	0.173
光明	加州	少年	陽光	0.352	0.375	0.276	0.282	0.161	0.185	0.235
刺眼	大地	活力	陽光	0.348	0.41	0.271	0.324	0.203	0.238	0.217
活力	加州	天空	陽光	0.348	0.324	0.276	0.302	0.163	0.208	0.184
加州	少年	普照	陽光	0.343	0.276	0.282	0.474	0.235	0.233	0.221
大地	熱	小雨	陽光	0.342	0.271	0.344	0.256	0.122	0.231	0.176
刺眼	月亮	活力	陽光	0.335	0.41	0.282	0.324	0.247	0.238	0.198
明亮	少年	小雨	陽光	0.329	0.353	0.282	0.256	0.204	0.169	0.19
月亮	活力	加州	陽光	0.326	0.282	0.324	0.276	0.198	0.196	0.163
明亮	加州	少年	陽光	0.32	0.353	0.276	0.282	0.151	0.204	0.235
少年	光亮	小雨	陽光	0.317	0.282	0.305	0.256	0.171	0.19	0.166
刺眼	月亮	少年	陽光	0.316	0.41	0.282	0.282	0.247	0.194	0.219
