				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
大火	泰山	綠意	森林	0.62	0.405	0.325	0.363	0.165	0.199	0.109
綠色	原始	城堡	森林	0.62	0.327	0.424	0.419	0.181	0.207	0.162
綠色	大火	泰山	森林	0.619	0.327	0.405	0.325	0.148	0.125	0.165
泰山	幽暗	獅子	森林	0.618	0.325	0.419	0.28	0.116	0.191	0.099
木材	小徑	野狼	森林	0.618	0.489	0.315	0.411	0.248	0.158	0.189
大火	資源	清新	森林	0.618	0.405	0.308	0.3	0.088	0.155	0.151
資源	松鼠	原始	森林	0.617	0.308	0.387	0.424	0.145	0.193	0.164
大火	松鼠	原始	森林	0.617	0.405	0.387	0.424	0.207	0.227	0.164
泰山	大樹	幽暗	森林	0.616	0.325	0.362	0.419	0.23	0.116	0.144
火災	大地	野狼	森林	0.615	0.41	0.36	0.411	0.159	0.181	0.225
大火	自然	野獸	森林	0.615	0.405	0.369	0.362	0.184	0.168	0.169
松鼠	綠意	原始	森林	0.614	0.387	0.363	0.424	0.217	0.164	0.179
火災	小徑	大地	森林	0.613	0.41	0.315	0.36	0.196	0.159	0.115
空氣	木材	幽暗	森林	0.612	0.31	0.489	0.419	0.219	0.161	0.224
空氣	泰山	幽暗	森林	0.612	0.31	0.325	0.419	0.164	0.161	0.116
大火	清新	小徑	森林	0.611	0.405	0.3	0.315	0.155	0.049	0.205
大火	清新	大樹	森林	0.61	0.405	0.3	0.362	0.155	0.137	0.164
樹	清新	野狼	森林	0.61	0.297	0.3	0.411	0.122	0.151	0.125
泰山	木材	野狼	森林	0.609	0.325	0.489	0.411	0.208	0.248	0.158
泰山	野狼	幽暗	森林	0.607	0.325	0.411	0.419	0.248	0.116	0.183
自然	幽暗	獅子	森林	0.607	0.369	0.419	0.28	0.2	0.162	0.099
火災	清新	原始	森林	0.607	0.41	0.3	0.424	0.113	0.173	0.241
草叢	木材	大地	森林	0.607	0.404	0.489	0.36	0.219	0.196	0.231
樹	清新	木材	森林	0.606	0.297	0.3	0.489	0.122	0.211	0.147
自然	大樹	野狼	森林	0.605	0.369	0.362	0.411	0.145	0.182	0.21
松鼠	綠意	幽暗	森林	0.604	0.387	0.363	0.419	0.217	0.115	0.233
資源	幽暗	獅子	森林	0.603	0.308	0.419	0.28	0.068	0.237	0.099
空氣	松鼠	木材	森林	0.602	0.31	0.387	0.489	0.143	0.219	0.221
火災	清新	幽暗	森林	0.602	0.41	0.3	0.419	0.113	0.169	0.245
綠色	松鼠	原始	森林	0.602	0.327	0.387	0.424	0.191	0.181	0.164
清新	木材	野獸	森林	0.601	0.3	0.489	0.362	0.147	0.181	0.222
動物	大火	原始	森林	0.601	0.382	0.405	0.424	0.144	0.238	0.227
綠色	大火	原始	森林	0.6	0.327	0.405	0.424	0.148	0.181	0.227
火災	幽暗	獅子	森林	0.598	0.41	0.419	0.28	0.169	0.242	0.099
火災	泰山	小徑	森林	0.598	0.41	0.325	0.315	0.146	0.196	0.108
大火	野狼	濃密	森林	0.598	0.405	0.411	0.366	0.245	0.155	0.183
泰山	小徑	幽暗	森林	0.598	0.325	0.315	0.419	0.108	0.116	0.237
樹木	清新	幽暗	森林	0.596	0.485	0.3	0.419	0.195	0.168	0.245
大火	自然	濃密	森林	0.596	0.405	0.369	0.366	0.184	0.155	0.204
木材	野獸	幽暗	森林	0.595	0.489	0.362	0.419	0.222	0.224	0.228
綠色	泰山	幽暗	森林	0.595	0.327	0.325	0.419	0.125	0.234	0.116
大火	清新	獅子	森林	0.594	0.405	0.3	0.28	0.155	0.139	0.097
清新	木材	大樹	森林	0.593	0.3	0.489	0.362	0.147	0.164	0.246
綠色	松鼠	幽暗	森林	0.593	0.327	0.387	0.419	0.191	0.234	0.115
大火	自然	幽暗	森林	0.592	0.405	0.369	0.419	0.184	0.216	0.2
清新	木材	幽暗	森林	0.591	0.3	0.489	0.419	0.147	0.245	0.224
樹木	清新	原始	森林	0.591	0.485	0.3	0.424	0.195	0.182	0.241
大火	清新	野狼	森林	0.59	0.405	0.3	0.411	0.155	0.245	0.125
大火	空氣	泰山	森林	0.589	0.405	0.31	0.325	0.121	0.165	0.164
大火	野狼	幽暗	森林	0.589	0.405	0.411	0.419	0.245	0.216	0.183
木材	大地	獅子	森林	0.589	0.489	0.36	0.28	0.231	0.159	0.15
大火	草叢	大地	森林	0.589	0.405	0.404	0.36	0.157	0.227	0.196
綠意	野狼	幽暗	森林	0.588	0.363	0.411	0.419	0.188	0.233	0.183
大火	原始	獅子	森林	0.588	0.405	0.424	0.28	0.227	0.139	0.154
松鼠	原始	小徑	森林	0.588	0.387	0.424	0.315	0.164	0.222	0.152
大火	綠意	原始	森林	0.586	0.405	0.363	0.424	0.199	0.227	0.179
火災	泰山	濃密	森林	0.586	0.41	0.325	0.366	0.146	0.247	0.121
自然	城堡	濃密	森林	0.585	0.369	0.419	0.366	0.205	0.204	0.159
大火	大樹	野狼	森林	0.585	0.405	0.362	0.411	0.137	0.245	0.21
大自然	小徑	幽暗	森林	0.584	0.497	0.315	0.419	0.184	0.226	0.237
泰山	城堡	濃密	森林	0.582	0.325	0.419	0.366	0.248	0.121	0.159
泰山	野獸	幽暗	森林	0.581	0.325	0.362	0.419	0.181	0.116	0.228
大火	原始	野獸	森林	0.581	0.405	0.424	0.362	0.227	0.168	0.215
大火	資源	大地	森林	0.579	0.405	0.308	0.36	0.088	0.227	0.178
泰山	綠意	城堡	森林	0.579	0.325	0.363	0.419	0.109	0.248	0.171
大火	泰山	野獸	森林	0.579	0.405	0.325	0.362	0.165	0.168	0.181
自然	城堡	大樹	森林	0.578	0.369	0.419	0.362	0.205	0.145	0.221
清新	野狼	幽暗	森林	0.577	0.3	0.411	0.419	0.125	0.245	0.183
草叢	清新	原始	森林	0.577	0.404	0.3	0.424	0.174	0.136	0.241
自然	野狼	濃密	森林	0.577	0.369	0.411	0.366	0.182	0.204	0.183
火災	野狼	濃密	森林	0.575	0.41	0.411	0.366	0.181	0.247	0.183
樹	清新	原始	森林	0.575	0.297	0.3	0.424	0.122	0.083	0.241
火災	清新	大地	森林	0.575	0.41	0.3	0.36	0.113	0.159	0.224
綠色	大火	野狼	森林	0.575	0.327	0.405	0.411	0.148	0.175	0.245
清新	大樹	野狼	森林	0.574	0.3	0.362	0.411	0.164	0.125	0.21
大火	野獸	幽暗	森林	0.574	0.405	0.362	0.419	0.168	0.216	0.228
松鼠	清新	木材	森林	0.573	0.387	0.3	0.489	0.234	0.221	0.147
大火	自然	野狼	森林	0.573	0.405	0.369	0.411	0.184	0.245	0.182
綠色	大火	松鼠	森林	0.572	0.327	0.405	0.387	0.148	0.191	0.207
木材	大地	野獸	森林	0.571	0.489	0.36	0.362	0.231	0.222	0.187
資源	大地	野狼	森林	0.571	0.308	0.36	0.411	0.178	0.105	0.225
大火	原始	濃密	森林	0.57	0.405	0.424	0.366	0.227	0.155	0.242
火災	泰山	野狼	森林	0.57	0.41	0.325	0.411	0.146	0.181	0.248
火災	小徑	野狼	森林	0.569	0.41	0.315	0.411	0.196	0.181	0.189
木材	小徑	大地	森林	0.569	0.489	0.315	0.36	0.248	0.231	0.115
大火	自然	獅子	森林	0.569	0.405	0.369	0.28	0.184	0.139	0.162
木材	大地	濃密	森林	0.568	0.489	0.36	0.366	0.231	0.219	0.197
動物	大火	野狼	森林	0.568	0.382	0.405	0.411	0.144	0.239	0.245
清新	木頭	野狼	森林	0.568	0.3	0.322	0.411	0.121	0.125	0.219
木頭	野狼	幽暗	森林	0.567	0.322	0.411	0.419	0.219	0.183	0.183
綠色	野狼	幽暗	森林	0.565	0.327	0.411	0.419	0.175	0.234	0.183
空氣	幽暗	獅子	森林	0.565	0.31	0.419	0.28	0.161	0.184	0.099
泰山	木材	野獸	森林	0.564	0.325	0.489	0.362	0.208	0.181	0.222
自然	小徑	野狼	森林	0.564	0.369	0.315	0.411	0.16	0.182	0.189
大火	清新	野獸	森林	0.563	0.405	0.3	0.362	0.155	0.168	0.181
泰山	木材	小徑	森林	0.563	0.325	0.489	0.315	0.208	0.108	0.248
資源	清新	幽暗	森林	0.563	0.308	0.3	0.419	0.151	0.068	0.245
動物	清新	野狼	森林	0.562	0.382	0.3	0.411	0.166	0.239	0.125
火災	自然	小徑	森林	0.562	0.41	0.369	0.315	0.174	0.196	0.16
火災	松鼠	濃密	森林	0.562	0.41	0.387	0.366	0.215	0.247	0.138
大火	泰山	大樹	森林	0.559	0.405	0.325	0.362	0.165	0.137	0.23
清新	幽暗	獅子	森林	0.558	0.3	0.419	0.28	0.245	0.097	0.099
小徑	大地	野狼	森林	0.557	0.315	0.36	0.411	0.115	0.189	0.225
清新	原始	大樹	森林	0.556	0.3	0.424	0.362	0.241	0.164	0.125
泰山	木頭	幽暗	森林	0.555	0.325	0.322	0.419	0.212	0.116	0.183
泰山	資源	野狼	森林	0.555	0.325	0.308	0.411	0.135	0.248	0.105
資源	清新	城堡	森林	0.555	0.308	0.3	0.419	0.151	0.13	0.191
自然	野獸	幽暗	森林	0.553	0.369	0.362	0.419	0.169	0.2	0.228
泰山	綠意	野狼	森林	0.553	0.325	0.363	0.411	0.109	0.248	0.188
城堡	大地	濃密	森林	0.553	0.419	0.36	0.366	0.236	0.159	0.197
綠色	大火	幽暗	森林	0.552	0.327	0.405	0.419	0.148	0.234	0.216
樹	清新	幽暗	森林	0.552	0.297	0.3	0.419	0.122	0.097	0.245
大火	大地	濃密	森林	0.552	0.405	0.36	0.366	0.227	0.155	0.197
火災	泰山	清新	森林	0.552	0.41	0.325	0.3	0.146	0.113	0.224
動物	大火	大地	森林	0.552	0.382	0.405	0.36	0.144	0.224	0.227
大火	空氣	獅子	森林	0.551	0.405	0.31	0.28	0.121	0.139	0.184
泰山	野狼	濃密	森林	0.549	0.325	0.411	0.366	0.248	0.121	0.183
清新	原始	城堡	森林	0.549	0.3	0.424	0.419	0.241	0.191	0.162
泰山	草叢	城堡	森林	0.548	0.325	0.404	0.419	0.131	0.248	0.221
清新	木材	大地	森林	0.547	0.3	0.489	0.36	0.147	0.224	0.231
松鼠	小徑	幽暗	森林	0.547	0.387	0.315	0.419	0.222	0.115	0.237
大火	綠意	野狼	森林	0.546	0.405	0.363	0.411	0.199	0.245	0.188
大火	大地	野獸	森林	0.545	0.405	0.36	0.362	0.227	0.168	0.187
大火	樹	大地	森林	0.545	0.405	0.297	0.36	0.08	0.227	0.209
火災	原始	獅子	森林	0.544	0.41	0.424	0.28	0.173	0.242	0.154
資源	城堡	大地	森林	0.543	0.308	0.419	0.36	0.13	0.178	0.236
空氣	原始	獅子	森林	0.542	0.31	0.424	0.28	0.134	0.184	0.154
火災	小徑	幽暗	森林	0.541	0.41	0.315	0.419	0.196	0.169	0.237
泰山	資源	城堡	森林	0.539	0.325	0.308	0.419	0.135	0.248	0.13
大火	清新	木頭	森林	0.538	0.405	0.3	0.322	0.155	0.212	0.121
大火	綠意	幽暗	森林	0.538	0.405	0.363	0.419	0.199	0.216	0.233
火災	清新	獅子	森林	0.538	0.41	0.3	0.28	0.113	0.242	0.097
火災	原始	濃密	森林	0.537	0.41	0.424	0.366	0.173	0.247	0.242
草叢	清新	城堡	森林	0.536	0.404	0.3	0.419	0.174	0.221	0.191
小徑	野狼	幽暗	森林	0.536	0.315	0.411	0.419	0.189	0.237	0.183
火災	大自然	獅子	森林	0.536	0.41	0.497	0.28	0.204	0.242	0.205
大火	大樹	大地	森林	0.535	0.405	0.362	0.36	0.137	0.227	0.227
泰山	木材	獅子	森林	0.535	0.325	0.489	0.28	0.208	0.191	0.159
樹	清新	城堡	森林	0.535	0.297	0.3	0.419	0.122	0.168	0.191
大火	木頭	幽暗	森林	0.534	0.405	0.322	0.419	0.212	0.216	0.183
火災	松鼠	清新	森林	0.534	0.41	0.387	0.3	0.215	0.113	0.234
泰山	清新	木材	森林	0.534	0.325	0.3	0.489	0.224	0.208	0.147
火災	大地	濃密	森林	0.532	0.41	0.36	0.366	0.159	0.247	0.197
大地	野狼	濃密	森林	0.532	0.36	0.411	0.366	0.225	0.197	0.183
空氣	泰山	木材	森林	0.532	0.31	0.325	0.489	0.164	0.219	0.208
大火	松鼠	綠意	森林	0.531	0.405	0.387	0.363	0.207	0.199	0.217
泰山	樹	木材	森林	0.53	0.325	0.297	0.489	0.16	0.208	0.211
大火	大地	獅子	森林	0.529	0.405	0.36	0.28	0.227	0.139	0.15
大火	資源	獅子	森林	0.529	0.405	0.308	0.28	0.088	0.139	0.237
草叢	城堡	大地	森林	0.529	0.404	0.419	0.36	0.221	0.196	0.236
清新	大樹	幽暗	森林	0.528	0.3	0.362	0.419	0.164	0.245	0.144
動物	清新	幽暗	森林	0.528	0.382	0.3	0.419	0.166	0.162	0.245
綠色	大火	自然	森林	0.527	0.327	0.405	0.369	0.148	0.242	0.184
空氣	泰山	野狼	森林	0.522	0.31	0.325	0.411	0.164	0.111	0.248
樹木	泰山	清新	森林	0.52	0.485	0.325	0.3	0.171	0.195	0.224
火災	自然	濃密	森林	0.519	0.41	0.369	0.366	0.174	0.247	0.204
空氣	木材	獅子	森林	0.516	0.31	0.489	0.28	0.219	0.184	0.159
大火	泰山	獅子	森林	0.516	0.405	0.325	0.28	0.165	0.139	0.191
綠色	泰山	野狼	森林	0.514	0.327	0.325	0.411	0.125	0.175	0.248
木材	小徑	幽暗	森林	0.513	0.489	0.315	0.419	0.248	0.224	0.237
松鼠	清新	幽暗	森林	0.512	0.387	0.3	0.419	0.234	0.115	0.245
清新	原始	獅子	森林	0.511	0.3	0.424	0.28	0.241	0.097	0.154
火災	清新	小徑	森林	0.511	0.41	0.3	0.315	0.113	0.196	0.205
綠色	自然	野狼	森林	0.508	0.327	0.369	0.411	0.242	0.175	0.182
清新	小徑	野狼	森林	0.508	0.3	0.315	0.411	0.205	0.125	0.189
大火	清新	幽暗	森林	0.507	0.405	0.3	0.419	0.155	0.216	0.245
木材	大樹	大地	森林	0.506	0.489	0.362	0.36	0.246	0.231	0.227
自然	小徑	幽暗	森林	0.506	0.369	0.315	0.419	0.16	0.2	0.237
大火	清新	原始	森林	0.505	0.405	0.3	0.424	0.155	0.227	0.241
泰山	小徑	野狼	森林	0.505	0.325	0.315	0.411	0.108	0.248	0.189
清新	城堡	大樹	森林	0.505	0.3	0.419	0.362	0.191	0.164	0.221
綠色	大火	獅子	森林	0.504	0.327	0.405	0.28	0.148	0.222	0.139
清新	木材	小徑	森林	0.504	0.3	0.489	0.315	0.147	0.205	0.248
泰山	草叢	清新	森林	0.5	0.325	0.404	0.3	0.131	0.224	0.174
松鼠	木材	小徑	森林	0.499	0.387	0.489	0.315	0.221	0.222	0.248
火災	大地	獅子	森林	0.498	0.41	0.36	0.28	0.159	0.242	0.15
清新	大地	野狼	森林	0.498	0.3	0.36	0.411	0.224	0.125	0.225
大火	松鼠	清新	森林	0.495	0.405	0.387	0.3	0.207	0.155	0.234
綠意	原始	獅子	森林	0.495	0.363	0.424	0.28	0.179	0.239	0.154
樹	木材	大地	森林	0.494	0.297	0.489	0.36	0.211	0.209	0.231
清新	木頭	幽暗	森林	0.492	0.3	0.322	0.419	0.121	0.245	0.183
綠意	幽暗	獅子	森林	0.491	0.363	0.419	0.28	0.233	0.239	0.099
資源	小徑	野狼	森林	0.491	0.308	0.315	0.411	0.248	0.105	0.189
泰山	木材	大樹	森林	0.49	0.325	0.489	0.362	0.208	0.23	0.246
綠色	泰山	城堡	森林	0.49	0.327	0.325	0.419	0.125	0.207	0.248
資源	小徑	幽暗	森林	0.489	0.308	0.315	0.419	0.248	0.068	0.237
大火	泰山	清新	森林	0.486	0.405	0.325	0.3	0.165	0.155	0.224
大火	泰山	野狼	森林	0.482	0.405	0.325	0.411	0.165	0.245	0.248
樹	大地	野狼	森林	0.482	0.297	0.36	0.411	0.209	0.151	0.225
火災	自然	獅子	森林	0.48	0.41	0.369	0.28	0.174	0.242	0.162
綠色	大火	大地	森林	0.479	0.327	0.405	0.36	0.148	0.238	0.227
大火	大地	野狼	森林	0.478	0.405	0.36	0.411	0.227	0.245	0.225
火災	松鼠	小徑	森林	0.477	0.41	0.387	0.315	0.215	0.196	0.222
綠色	原始	獅子	森林	0.474	0.327	0.424	0.28	0.181	0.222	0.154
木頭	大地	野狼	森林	0.473	0.322	0.36	0.411	0.176	0.219	0.225
泰山	樹	野狼	森林	0.473	0.325	0.297	0.411	0.16	0.248	0.151
大火	木頭	大地	森林	0.472	0.405	0.322	0.36	0.212	0.227	0.176
動物	泰山	野狼	森林	0.471	0.382	0.325	0.411	0.158	0.239	0.248
松鼠	清新	原始	森林	0.471	0.387	0.3	0.424	0.234	0.164	0.241
綠色	幽暗	獅子	森林	0.471	0.327	0.419	0.28	0.234	0.222	0.099
大火	綠意	獅子	森林	0.471	0.405	0.363	0.28	0.199	0.139	0.239
大樹	大地	野狼	森林	0.471	0.362	0.36	0.411	0.227	0.21	0.225
草叢	清新	大地	森林	0.47	0.404	0.3	0.36	0.174	0.196	0.224
清新	大地	獅子	森林	0.47	0.3	0.36	0.28	0.224	0.097	0.15
大火	原始	木頭	森林	0.469	0.405	0.424	0.322	0.227	0.212	0.243
動物	大地	野狼	森林	0.465	0.382	0.36	0.411	0.224	0.239	0.225
資源	松鼠	清新	森林	0.465	0.308	0.387	0.3	0.145	0.151	0.234
泰山	樹	城堡	森林	0.464	0.325	0.297	0.419	0.16	0.248	0.168
空氣	泰山	城堡	森林	0.464	0.31	0.325	0.419	0.164	0.178	0.248
大火	泰山	木頭	森林	0.464	0.405	0.325	0.322	0.165	0.212	0.212
清新	木頭	大地	森林	0.462	0.3	0.322	0.36	0.121	0.224	0.176
樹	城堡	大地	森林	0.462	0.297	0.419	0.36	0.168	0.209	0.236
大火	木頭	野狼	森林	0.461	0.405	0.322	0.411	0.212	0.245	0.219
動物	清新	原始	森林	0.46	0.382	0.3	0.424	0.166	0.238	0.241
綠色	大地	野狼	森林	0.46	0.327	0.36	0.411	0.238	0.175	0.225
綠色	自然	城堡	森林	0.46	0.327	0.369	0.419	0.242	0.207	0.205
泰山	清新	幽暗	森林	0.459	0.325	0.3	0.419	0.224	0.116	0.245
大火	清新	大地	森林	0.459	0.405	0.3	0.36	0.155	0.227	0.224
