				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
蟲	芭樂	牛奶	蘋果	0.417	0.309	0.41	0.314	0.151	0.223	0.242
果汁	臉頰	華盛頓	蘋果	0.415	0.325	0.336	0.331	0.245	0.138	0.193
牛頓	蟲	纖維	蘋果	0.415	0.403	0.309	0.314	0.194	0.185	0.232
營養	蟲	紐約	蘋果	0.414	0.343	0.309	0.364	0.229	0.245	0.126
香蕉	纖維	紐約	蘋果	0.414	0.396	0.314	0.364	0.235	0.176	0.249
夏娃	臉頰	紐約	蘋果	0.414	0.269	0.336	0.364	0.164	0.147	0.244
蟲	香甜	華盛頓	蘋果	0.414	0.309	0.252	0.331	0.185	0.132	0.162
纖維	香甜	聖經	蘋果	0.413	0.314	0.252	0.387	0.189	0.196	0.155
牛奶	臉頰	華盛頓	蘋果	0.412	0.314	0.336	0.331	0.242	0.134	0.193
蟲	纖維	梨子	蘋果	0.41	0.309	0.314	0.423	0.232	0.205	0.198
減肥	香甜	樹	蘋果	0.41	0.373	0.252	0.333	0.185	0.233	0.13
夏娃	芭樂	樂園	蘋果	0.41	0.269	0.41	0.387	0.179	0.24	0.237
牛頓	紅色	香甜	蘋果	0.408	0.403	0.303	0.252	0.218	0.165	0.168
夏娃	華盛頓	樹	蘋果	0.407	0.269	0.331	0.333	0.108	0.233	0.185
紅色	減肥	夏娃	蘋果	0.406	0.303	0.373	0.269	0.223	0.105	0.211
紅色	牛奶	華盛頓	蘋果	0.405	0.303	0.314	0.331	0.174	0.235	0.134
減肥	華盛頓	樹	蘋果	0.404	0.373	0.331	0.333	0.216	0.233	0.185
紅色	果汁	蟲	蘋果	0.401	0.303	0.325	0.309	0.16	0.208	0.167
夏娃	臉	香甜	蘋果	0.4	0.269	0.344	0.252	0.11	0.199	0.155
牛頓	紅色	香蕉	蘋果	0.396	0.403	0.303	0.396	0.218	0.248	0.241
牛頓	紅色	蟲	蘋果	0.395	0.403	0.303	0.309	0.218	0.194	0.208
減肥	香甜	華盛頓	蘋果	0.394	0.373	0.252	0.331	0.185	0.216	0.162
芭樂	牛奶	樂園	蘋果	0.392	0.41	0.314	0.387	0.242	0.237	0.239
牛頓	果汁	臉頰	蘋果	0.388	0.403	0.325	0.336	0.212	0.218	0.245
果汁	蟲	臉頰	蘋果	0.386	0.325	0.309	0.336	0.167	0.245	0.17
夏娃	香甜	華盛頓	蘋果	0.384	0.269	0.252	0.331	0.199	0.108	0.162
西瓜	蟲	臉頰	蘋果	0.383	0.321	0.309	0.336	0.231	0.18	0.17
夏娃	紐約	樹	蘋果	0.381	0.269	0.364	0.333	0.147	0.233	0.205
纖維	香甜	紐約	蘋果	0.381	0.314	0.252	0.364	0.189	0.249	0.112
牛頓	西瓜	蟲	蘋果	0.38	0.403	0.321	0.309	0.228	0.194	0.231
蟲	纖維	紐約	蘋果	0.379	0.309	0.314	0.364	0.232	0.126	0.249
香蕉	蟲	鮮豔	蘋果	0.376	0.396	0.309	0.328	0.24	0.22	0.197
牛奶	臉頰	紐約	蘋果	0.372	0.314	0.336	0.364	0.242	0.156	0.244
蟲	香甜	聖經	蘋果	0.371	0.309	0.252	0.387	0.185	0.237	0.155
芭樂	牛奶	鮮豔	蘋果	0.371	0.41	0.314	0.328	0.242	0.227	0.211
紅色	蟲	華盛頓	蘋果	0.368	0.303	0.309	0.331	0.208	0.235	0.132
西瓜	蟲	鮮豔	蘋果	0.36	0.321	0.309	0.328	0.231	0.17	0.197
紅色	減肥	香甜	蘋果	0.353	0.303	0.373	0.252	0.223	0.168	0.185
牛頓	紅色	西瓜	蘋果	0.352	0.403	0.303	0.321	0.218	0.228	0.229
紅色	夏娃	香甜	蘋果	0.352	0.303	0.269	0.252	0.105	0.168	0.199
減肥	蟲	香甜	蘋果	0.347	0.373	0.309	0.252	0.216	0.185	0.185
蟲	纖維	聖經	蘋果	0.344	0.309	0.314	0.387	0.232	0.237	0.196
西瓜	蟲	聖經	蘋果	0.343	0.321	0.309	0.387	0.231	0.206	0.237
紅色	減肥	蟲	蘋果	0.338	0.303	0.373	0.309	0.223	0.208	0.216
紅色	減肥	華盛頓	蘋果	0.335	0.303	0.373	0.331	0.223	0.235	0.216
營養	香蕉	蟲	蘋果	0.332	0.343	0.396	0.309	0.245	0.229	0.24
營養	西瓜	蟲	蘋果	0.325	0.343	0.321	0.309	0.187	0.229	0.231
蟲	牛奶	臉頰	蘋果	0.324	0.309	0.314	0.336	0.223	0.17	0.242
紅色	香甜	華盛頓	蘋果	0.322	0.303	0.252	0.331	0.168	0.235	0.162
紅色	蟲	牛奶	蘋果	0.321	0.303	0.309	0.314	0.208	0.174	0.223
蟲	牛奶	鮮豔	蘋果	0.32	0.309	0.314	0.328	0.223	0.197	0.211
紅色	香蕉	蟲	蘋果	0.318	0.303	0.396	0.309	0.241	0.208	0.24
紅色	西瓜	華盛頓	蘋果	0.316	0.303	0.321	0.331	0.229	0.235	0.175
夏娃	纖維	香甜	蘋果	0.315	0.269	0.314	0.252	0.132	0.199	0.189
香蕉	蟲	纖維	蘋果	0.311	0.396	0.309	0.314	0.24	0.235	0.232
西瓜	蟲	纖維	蘋果	0.305	0.321	0.309	0.314	0.231	0.175	0.232
紅色	蟲	香甜	蘋果	0.303	0.303	0.309	0.252	0.208	0.168	0.185
減肥	夏娃	香甜	蘋果	0.299	0.373	0.269	0.252	0.211	0.185	0.199
減肥	夏娃	樹	蘋果	0.298	0.373	0.269	0.333	0.211	0.233	0.233
夏娃	樂園	香甜	蘋果	0.293	0.269	0.387	0.252	0.24	0.199	0.176
夏娃	香甜	樹	蘋果	0.292	0.269	0.252	0.333	0.199	0.233	0.13
蟲	纖維	香甜	蘋果	0.268	0.309	0.314	0.252	0.232	0.185	0.189
紅色	西瓜	蟲	蘋果	0.264	0.303	0.321	0.309	0.229	0.208	0.231
