				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
髒亂	拜票	浪人	街頭	0.547	0.391	0.314	0.353	0.168	0.182	0.16
遊民	跳舞	行人	街頭	0.547	0.385	0.305	0.354	0.124	0.187	0.186
人潮	遊民	霸王	街頭	0.547	0.281	0.385	0.387	0.178	0.134	0.194
髒亂	暴動	行人	街頭	0.546	0.391	0.357	0.354	0.227	0.213	0.116
髒亂	暴動	招牌	街頭	0.546	0.391	0.357	0.316	0.227	0.175	0.116
人群	招牌	露宿	街頭	0.545	0.332	0.316	0.404	0.164	0.214	0.128
熱鬧	行人	暴力	街頭	0.545	0.379	0.354	0.35	0.18	0.178	0.18
表演	暴動	霸王	街頭	0.542	0.321	0.357	0.387	0.244	0.167	0.111
熱鬧	乞丐	招牌	街頭	0.542	0.379	0.449	0.316	0.165	0.201	0.236
舞蹈	街燈	浪人	街頭	0.541	0.296	0.349	0.353	0.147	0.219	0.092
暴動	行人	拜票	街頭	0.54	0.357	0.354	0.314	0.116	0.156	0.213
表演	髒亂	浪人	街頭	0.54	0.321	0.391	0.353	0.183	0.161	0.182
乞丐	招牌	喧鬧	街頭	0.54	0.449	0.316	0.398	0.236	0.196	0.19
抗議	混混	拜票	街頭	0.54	0.406	0.432	0.314	0.183	0.224	0.204
舞蹈	遊民	霸王	街頭	0.539	0.296	0.385	0.387	0.19	0.144	0.194
混混	熱鬧	行人	街頭	0.538	0.432	0.379	0.354	0.221	0.226	0.18
舞蹈	行人	露宿	街頭	0.538	0.296	0.354	0.404	0.143	0.132	0.241
招牌	露宿	街燈	街頭	0.538	0.316	0.404	0.349	0.128	0.217	0.186
髒亂	舞蹈	行人	街頭	0.537	0.391	0.296	0.354	0.148	0.213	0.143
舞蹈	熱鬧	乞丐	街頭	0.537	0.296	0.379	0.449	0.175	0.247	0.165
抗議	乞丐	招牌	街頭	0.536	0.406	0.449	0.316	0.171	0.227	0.236
乞丐	擁擠	招牌	街頭	0.536	0.449	0.365	0.316	0.236	0.236	0.122
表演	露宿	街燈	街頭	0.535	0.321	0.404	0.349	0.209	0.144	0.186
商店	街燈	霸王	街頭	0.535	0.305	0.349	0.387	0.198	0.202	0.106
熱鬧	行人	露宿	街頭	0.533	0.379	0.354	0.404	0.18	0.184	0.241
舞蹈	熱鬧	行人	街頭	0.531	0.296	0.379	0.354	0.175	0.143	0.18
髒亂	行人	浪人	街頭	0.531	0.391	0.354	0.353	0.213	0.182	0.173
表演	露宿	紅綠燈	街頭	0.53	0.321	0.404	0.386	0.209	0.229	0.143
遊民	行人	拜票	街頭	0.53	0.385	0.354	0.314	0.187	0.123	0.213
人群	露宿	街燈	街頭	0.528	0.332	0.404	0.349	0.214	0.156	0.186
人群	髒亂	招牌	街頭	0.527	0.332	0.391	0.316	0.173	0.164	0.175
暴動	行人	露宿	街頭	0.526	0.357	0.354	0.404	0.116	0.232	0.241
藝人	商店	喧鬧	街頭	0.526	0.497	0.305	0.398	0.204	0.229	0.24
舞蹈	暴動	乞丐	街頭	0.526	0.296	0.357	0.449	0.185	0.247	0.144
商店	霸王	喧鬧	街頭	0.525	0.305	0.387	0.398	0.202	0.24	0.122
暴動	露宿	街燈	街頭	0.525	0.357	0.404	0.349	0.232	0.167	0.186
暴動	招牌	街燈	街頭	0.523	0.357	0.316	0.349	0.116	0.167	0.217
藝人	商店	街燈	街頭	0.522	0.497	0.305	0.349	0.204	0.226	0.198
流浪	商店	街燈	街頭	0.522	0.426	0.305	0.349	0.228	0.132	0.198
流浪	擁擠	拜票	街頭	0.522	0.426	0.365	0.314	0.19	0.196	0.196
舞蹈	熱鬧	浪人	街頭	0.521	0.296	0.379	0.353	0.175	0.219	0.113
暴動	商店	霸王	街頭	0.519	0.357	0.305	0.387	0.217	0.111	0.202
混混	街燈	拜票	街頭	0.519	0.432	0.349	0.314	0.173	0.204	0.199
混混	髒亂	拜票	街頭	0.518	0.432	0.391	0.314	0.246	0.204	0.168
混混	拜票	紅綠燈	街頭	0.518	0.432	0.314	0.386	0.204	0.233	0.176
流浪	招牌	喧鬧	街頭	0.517	0.426	0.316	0.398	0.194	0.238	0.19
舞蹈	乞丐	喧鬧	街頭	0.517	0.296	0.449	0.398	0.247	0.182	0.196
抗議	舞蹈	霸王	街頭	0.516	0.406	0.296	0.387	0.23	0.197	0.144
抗議	逛街	浪人	街頭	0.515	0.406	0.351	0.353	0.211	0.175	0.208
舞蹈	遊民	行人	街頭	0.515	0.296	0.385	0.354	0.19	0.143	0.187
暴力	拜票	紅綠燈	街頭	0.514	0.35	0.314	0.386	0.191	0.168	0.176
流浪	暴動	拜票	街頭	0.514	0.426	0.357	0.314	0.231	0.196	0.156
遊民	商店	喧鬧	街頭	0.513	0.385	0.305	0.398	0.23	0.104	0.24
抗議	拜票	浪人	街頭	0.513	0.406	0.314	0.353	0.224	0.175	0.16
