				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
消化	美容	刀子	水果	0.382	0.285	0.363	0.364	0.246	0.153	0.231
攤販	消化	美容	水果	0.374	0.396	0.285	0.363	0.196	0.229	0.246
新鮮	消化	美容	水果	0.373	0.363	0.285	0.363	0.204	0.189	0.246
健康	攤販	消化	水果	0.371	0.317	0.396	0.285	0.196	0.235	0.196
健康	消化	刀子	水果	0.359	0.317	0.285	0.364	0.235	0.219	0.153
消化	美容	甜	水果	0.358	0.285	0.363	0.38	0.246	0.22	0.205
消化	纖維	刀子	水果	0.354	0.285	0.263	0.364	0.233	0.153	0.173
健康	消化	多汁	水果	0.335	0.317	0.285	0.429	0.235	0.223	0.237
消化	纖維	甜	水果	0.335	0.285	0.263	0.38	0.233	0.22	0.142
甜美	消化	纖維	水果	0.325	0.367	0.285	0.263	0.209	0.149	0.233
健康	維他命	消化	水果	0.315	0.317	0.348	0.285	0.244	0.235	0.155
健康	消化	纖維	水果	0.252	0.317	0.285	0.263	0.235	0.146	0.233
消化	美容	纖維	水果	0.237	0.285	0.363	0.263	0.246	0.233	0.196
