				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
高山	深遂	故鄉	大海	0.411	0.384	0.388	0.307	0.222	0.237	0.208
廣闊	鯨魚	生命	大海	0.41	0.308	0.418	0.278	0.195	0.16	0.239
船	生命	藍	大海	0.408	0.383	0.278	0.28	0.231	0.204	0.099
無邊	神秘	漁船	大海	0.407	0.396	0.281	0.344	0.247	0.25	0.118
鯨魚	高山	生命	大海	0.404	0.418	0.384	0.278	0.199	0.239	0.239
廣闊	魚	生命	大海	0.403	0.308	0.294	0.278	0.176	0.16	0.14
天空	生命	故鄉	大海	0.4	0.454	0.278	0.307	0.231	0.235	0.173
船	海鷗	生命	大海	0.4	0.383	0.274	0.278	0.233	0.231	0.072
高山	帆船	石頭	大海	0.399	0.384	0.407	0.307	0.227	0.246	0.225
船	生命	故鄉	大海	0.399	0.383	0.278	0.307	0.231	0.166	0.173
寬廣	生命	藍	大海	0.395	0.321	0.278	0.28	0.167	0.218	0.099
神秘	藍	漁船	大海	0.392	0.281	0.28	0.344	0.167	0.118	0.229
寬廣	魚	生命	大海	0.391	0.321	0.294	0.278	0.195	0.167	0.14
船	神秘	藍	大海	0.389	0.383	0.281	0.28	0.185	0.204	0.167
海鷗	神秘	無窮	大海	0.386	0.274	0.281	0.275	0.037	0.166	0.241
天空	生命	石頭	大海	0.386	0.454	0.278	0.307	0.231	0.247	0.174
生命	小河	遙遠	大海	0.386	0.278	0.423	0.332	0.217	0.213	0.217
船	高山	生命	大海	0.386	0.383	0.384	0.278	0.189	0.231	0.239
海鷗	帆船	遙遠	大海	0.386	0.274	0.407	0.332	0.242	0.219	0.166
無邊	高山	神秘	大海	0.385	0.396	0.384	0.281	0.187	0.247	0.242
神秘	無窮	小河	大海	0.384	0.281	0.275	0.423	0.241	0.209	0.146
廣闊	高山	生命	大海	0.384	0.308	0.384	0.278	0.187	0.16	0.239
海鷗	生命	遙遠	大海	0.381	0.274	0.278	0.332	0.072	0.219	0.213
高山	深遂	石頭	大海	0.377	0.384	0.388	0.307	0.222	0.246	0.232
海鷗	帆船	無窮	大海	0.364	0.274	0.407	0.275	0.242	0.166	0.184
生命	遙遠	漁船	大海	0.362	0.278	0.332	0.344	0.213	0.162	0.217
寬廣	高山	生命	大海	0.361	0.321	0.384	0.278	0.216	0.167	0.239
魚	生命	遙遠	大海	0.351	0.294	0.278	0.332	0.14	0.2	0.213
神秘	無窮	水	大海	0.345	0.281	0.275	0.336	0.241	0.169	0.138
寬廣	藍	漁船	大海	0.345	0.321	0.28	0.344	0.218	0.153	0.229
神秘	無窮	漁船	大海	0.334	0.281	0.275	0.344	0.241	0.118	0.207
藍天	神秘	無窮	大海	0.331	0.41	0.281	0.275	0.166	0.228	0.241
高山	神秘	故鄉	大海	0.329	0.384	0.281	0.307	0.242	0.237	0.164
高山	生命	故鄉	大海	0.32	0.384	0.278	0.307	0.239	0.237	0.173
高山	生命	石頭	大海	0.309	0.384	0.278	0.307	0.239	0.246	0.174
高山	神秘	無窮	大海	0.301	0.384	0.281	0.275	0.242	0.156	0.241
高山	生命	遙遠	大海	0.299	0.384	0.278	0.332	0.239	0.244	0.213
鯨魚	神秘	無窮	大海	0.291	0.418	0.281	0.275	0.213	0.229	0.241
貝殼	神秘	無窮	大海	0.29	0.4	0.281	0.275	0.18	0.245	0.241
神秘	水	石頭	大海	0.283	0.281	0.336	0.307	0.169	0.233	0.239
高山	神秘	石頭	大海	0.25	0.384	0.281	0.307	0.242	0.246	0.233
魚	神秘	無窮	大海	0.214	0.294	0.281	0.275	0.158	0.237	0.241
