				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
蛋糕	中毒	餓	食物	0.552	0.38	0.446	0.29	0.213	0.146	0.204
饑餓	蛋糕	生命	食物	0.551	0.386	0.38	0.331	0.141	0.228	0.177
蛋糕	飽足	生存	食物	0.551	0.38	0.388	0.327	0.164	0.186	0.195
巧克力	垃圾	生命	食物	0.549	0.431	0.41	0.331	0.228	0.17	0.225
肥胖	生存	餐廳	食物	0.548	0.417	0.327	0.395	0.211	0.232	0.148
中毒	生命	餓	食物	0.548	0.446	0.331	0.29	0.211	0.204	0.105
中毒	飯	生命	食物	0.547	0.446	0.314	0.331	0.226	0.211	0.107
蛋糕	必需品	餓	食物	0.546	0.38	0.415	0.29	0.2	0.146	0.193
吃飯	冰箱	生命	食物	0.546	0.309	0.462	0.331	0.206	0.137	0.212
吃飯	肥胖	冰箱	食物	0.546	0.309	0.417	0.462	0.229	0.206	0.207
可口	必需品	蘋果	食物	0.544	0.458	0.415	0.264	0.226	0.234	0.133
肚子	能量	充饑	食物	0.544	0.356	0.405	0.418	0.243	0.245	0.146
可口	生命	餓	食物	0.544	0.458	0.331	0.29	0.224	0.207	0.105
生存	可口	蘋果	食物	0.543	0.327	0.458	0.264	0.162	0.11	0.234
饑餓	巧克力	生命	食物	0.543	0.386	0.431	0.331	0.208	0.228	0.17
中毒	肚子	蘋果	食物	0.543	0.446	0.356	0.264	0.191	0.206	0.126
生存	冰箱	飯	食物	0.543	0.327	0.462	0.314	0.215	0.155	0.19
生存	蘋果	胃	食物	0.541	0.327	0.264	0.442	0.11	0.234	0.148
生存	能量	餐廳	食物	0.541	0.327	0.405	0.395	0.228	0.148	0.209
中毒	必需品	餓	食物	0.541	0.446	0.415	0.29	0.213	0.204	0.193
必需品	蘋果	垃圾	食物	0.54	0.415	0.264	0.41	0.133	0.207	0.21
可口	必需品	餓	食物	0.537	0.458	0.415	0.29	0.226	0.207	0.193
中毒	蘋果	生命	食物	0.536	0.446	0.264	0.331	0.206	0.211	0.088
吃飯	中毒	冰箱	食物	0.536	0.309	0.446	0.462	0.226	0.206	0.249
中毒	生存	冰箱	食物	0.535	0.446	0.327	0.462	0.235	0.249	0.215
飯	垃圾	生命	食物	0.535	0.314	0.41	0.331	0.187	0.107	0.225
飽足	蘋果	生命	食物	0.535	0.388	0.264	0.331	0.162	0.198	0.088
溫飽	巧克力	生命	食物	0.535	0.327	0.431	0.331	0.157	0.227	0.17
溫飽	可口	能量	食物	0.533	0.327	0.458	0.405	0.235	0.18	0.242
肥胖	生存	蘋果	食物	0.532	0.417	0.327	0.264	0.211	0.155	0.11
吃飯	蛋糕	垃圾	食物	0.532	0.309	0.38	0.41	0.19	0.158	0.218
中毒	胃	生命	食物	0.531	0.446	0.442	0.331	0.231	0.211	0.246
饑餓	冰箱	生命	食物	0.531	0.386	0.462	0.331	0.208	0.228	0.212
肚子	可口	餐廳	食物	0.531	0.356	0.458	0.395	0.228	0.211	0.239
溫飽	垃圾	胃	食物	0.53	0.327	0.41	0.442	0.167	0.244	0.237
肥胖	生存	飯	食物	0.529	0.417	0.327	0.314	0.211	0.162	0.155
吃飯	垃圾	生命	食物	0.529	0.309	0.41	0.331	0.158	0.137	0.225
蛋糕	中毒	溫飽	食物	0.529	0.38	0.446	0.327	0.213	0.236	0.174
必需品	飯	垃圾	食物	0.527	0.415	0.314	0.41	0.218	0.207	0.187
肚子	飲料	生命	食物	0.525	0.356	0.45	0.331	0.212	0.226	0.173
必需品	巧克力	餓	食物	0.525	0.415	0.431	0.29	0.217	0.193	0.201
麵包	垃圾	生命	食物	0.523	0.448	0.41	0.331	0.23	0.212	0.225
蘋果	垃圾	胃	食物	0.522	0.264	0.41	0.442	0.21	0.148	0.237
肚子	生命	餐廳	食物	0.52	0.356	0.331	0.395	0.226	0.211	0.124
中毒	生存	能量	食物	0.519	0.446	0.327	0.405	0.235	0.195	0.228
中毒	必需品	飯	食物	0.518	0.446	0.415	0.314	0.213	0.226	0.218
蛋糕	中毒	生存	食物	0.518	0.38	0.446	0.327	0.213	0.186	0.235
好吃	溫飽	生命	食物	0.517	0.484	0.327	0.331	0.249	0.149	0.227
