				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
筷子	團圓	農夫	吃飯	0.405	0.347	0.37	0.328	0.24	0.182	0.217
三餐	生存	喝茶	吃飯	0.404	0.32	0.262	0.462	0.187	0.25	0.203
三餐	家人	農夫	吃飯	0.402	0.32	0.306	0.328	0.238	0.165	0.149
饑餓	三餐	家人	吃飯	0.401	0.41	0.32	0.306	0.221	0.175	0.238
滿足	三餐	生存	吃飯	0.4	0.395	0.32	0.262	0.145	0.246	0.187
生存	水果	補充	吃飯	0.399	0.262	0.271	0.352	0.194	0.158	0.133
筷子	生存	團圓	吃飯	0.389	0.347	0.262	0.37	0.192	0.24	0.157
快樂	三餐	生存	吃飯	0.386	0.372	0.32	0.262	0.142	0.239	0.187
快樂	生存	午餐	吃飯	0.383	0.372	0.262	0.428	0.239	0.207	0.233
快樂	餐桌	生存	吃飯	0.38	0.372	0.347	0.262	0.142	0.239	0.22
生存	團圓	肚子	吃飯	0.378	0.262	0.37	0.323	0.157	0.237	0.183
碗筷	生存	肚子	吃飯	0.377	0.371	0.262	0.323	0.123	0.219	0.237
快樂	三餐	家人	吃飯	0.375	0.372	0.32	0.306	0.142	0.243	0.238
生存	水果	團圓	吃飯	0.372	0.262	0.271	0.37	0.194	0.157	0.179
生存	青菜	團圓	吃飯	0.37	0.262	0.338	0.37	0.232	0.157	0.211
快樂	生存	補充	吃飯	0.361	0.372	0.262	0.352	0.239	0.228	0.158
青菜	團圓	農夫	吃飯	0.358	0.338	0.37	0.328	0.211	0.249	0.217
筷子	三餐	生存	吃飯	0.356	0.347	0.32	0.262	0.194	0.192	0.187
生存	肚子	農夫	吃飯	0.354	0.262	0.323	0.328	0.237	0.123	0.199
快樂	自助餐	家人	吃飯	0.351	0.372	0.383	0.306	0.228	0.243	0.24
生存	水果	飽足	吃飯	0.349	0.262	0.271	0.397	0.194	0.195	0.192
快樂	生存	青菜	吃飯	0.339	0.372	0.262	0.338	0.239	0.162	0.232
快樂	生存	自助餐	吃飯	0.33	0.372	0.262	0.383	0.239	0.228	0.22
滿足	生存	肚子	吃飯	0.33	0.395	0.262	0.323	0.246	0.168	0.237
三餐	生存	肚子	吃飯	0.327	0.32	0.262	0.323	0.187	0.154	0.237
生存	青菜	農夫	吃飯	0.324	0.262	0.338	0.328	0.232	0.123	0.249
快樂	生存	肚子	吃飯	0.308	0.372	0.262	0.323	0.239	0.174	0.237
快樂	生存	水果	吃飯	0.264	0.372	0.262	0.271	0.239	0.208	0.194
