				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
窗戶	黑色	器官	眼睛	0.559	0.356	0.324	0.347	0.177	0.165	0.125
美麗	感官	哭	眼睛	0.558	0.282	0.405	0.309	0.161	0.138	0.139
視覺	光明	哭	眼睛	0.557	0.359	0.273	0.309	0.189	0.062	0.134
五官	黑色	光明	眼睛	0.556	0.459	0.324	0.273	0.167	0.108	0.224
眉毛	視覺	迷人	眼睛	0.556	0.497	0.359	0.335	0.192	0.197	0.245
眉毛	世界	哭	眼睛	0.555	0.497	0.255	0.309	0.144	0.239	0.123
睫毛	黑色	器官	眼睛	0.555	0.475	0.324	0.347	0.244	0.222	0.125
窗戶	睫毛	器官	眼睛	0.554	0.356	0.475	0.347	0.237	0.165	0.222
窗戶	器官	哭	眼睛	0.554	0.356	0.347	0.309	0.165	0.203	0.091
眉毛	世界	視覺	眼睛	0.55	0.497	0.255	0.359	0.144	0.192	0.224
近視	光明	哭	眼睛	0.549	0.423	0.273	0.309	0.171	0.151	0.134
靈魂	眉毛	迷人	眼睛	0.549	0.275	0.497	0.335	0.163	0.198	0.197
睫毛	光明	器官	眼睛	0.548	0.475	0.273	0.347	0.138	0.222	0.187
淚水	光明	器官	眼睛	0.545	0.359	0.273	0.347	0.149	0.099	0.187
眼鏡	明亮	世界	眼睛	0.545	0.43	0.493	0.255	0.21	0.215	0.208
眼淚	光明	器官	眼睛	0.544	0.331	0.273	0.347	0.13	0.09	0.187
迷人	器官	哭	眼睛	0.544	0.335	0.347	0.309	0.165	0.192	0.091
淚水	魅力	器官	眼睛	0.543	0.359	0.253	0.347	0.141	0.099	0.177
世界	黑色	雙眼皮	眼睛	0.542	0.255	0.324	0.422	0.193	0.114	0.151
近視	感官	光明	眼睛	0.541	0.423	0.405	0.273	0.194	0.171	0.194
明亮	靈魂	五官	眼睛	0.541	0.493	0.275	0.459	0.205	0.249	0.231
五官	窗戶	哭	眼睛	0.541	0.459	0.356	0.309	0.22	0.161	0.203
窗戶	迷人	器官	眼睛	0.539	0.356	0.335	0.347	0.169	0.165	0.165
眼鏡	世界	哭	眼睛	0.538	0.43	0.255	0.309	0.215	0.118	0.123
窗戶	感官	黑色	眼睛	0.536	0.356	0.405	0.324	0.212	0.177	0.159
眉毛	淚水	魅力	眼睛	0.535	0.497	0.359	0.253	0.213	0.22	0.141
眼鏡	魅力	哭	眼睛	0.528	0.43	0.253	0.309	0.176	0.118	0.17
眉毛	閃亮	哭	眼睛	0.527	0.497	0.304	0.309	0.161	0.239	0.183
睫毛	黑色	哭	眼睛	0.527	0.475	0.324	0.309	0.244	0.217	0.12
黑色	光明	雙眼皮	眼睛	0.525	0.324	0.273	0.422	0.224	0.151	0.119
眉毛	美麗	哭	眼睛	0.524	0.497	0.282	0.309	0.186	0.239	0.138
靈魂	近視	哭	眼睛	0.523	0.275	0.423	0.309	0.175	0.158	0.151
靈魂	近視	黑色	眼睛	0.523	0.275	0.423	0.324	0.175	0.2	0.123
靈魂	眉毛	哭	眼睛	0.521	0.275	0.497	0.309	0.163	0.158	0.239
感官	光明	哭	眼睛	0.521	0.405	0.273	0.309	0.194	0.139	0.134
靈魂	近視	迷人	眼睛	0.519	0.275	0.423	0.335	0.175	0.198	0.141
光明	器官	哭	眼睛	0.518	0.273	0.347	0.309	0.187	0.134	0.091
眉毛	眼淚	魅力	眼睛	0.518	0.497	0.331	0.253	0.194	0.22	0.149
五官	美麗	哭	眼睛	0.516	0.459	0.282	0.309	0.234	0.161	0.138
窗戶	感官	哭	眼睛	0.516	0.356	0.405	0.309	0.212	0.203	0.139
眼淚	魅力	器官	眼睛	0.515	0.331	0.253	0.347	0.149	0.09	0.177
明亮	靈魂	雙眼皮	眼睛	0.514	0.493	0.275	0.422	0.205	0.226	0.245
世界	視覺	哭	眼睛	0.514	0.255	0.359	0.309	0.224	0.123	0.062
眼鏡	光明	器官	眼睛	0.514	0.43	0.273	0.347	0.162	0.187	0.187
眉毛	迷人	哭	眼睛	0.513	0.497	0.335	0.309	0.197	0.239	0.192
五官	世界	黑色	眼睛	0.512	0.459	0.255	0.324	0.165	0.167	0.193
靈魂	睫毛	哭	眼睛	0.509	0.275	0.475	0.309	0.176	0.158	0.217
眉毛	魅力	光明	眼睛	0.507	0.497	0.253	0.273	0.22	0.087	0.208
視覺	迷人	哭	眼睛	0.504	0.359	0.335	0.309	0.245	0.062	0.192
淚水	黑色	視覺	眼睛	0.503	0.359	0.324	0.359	0.149	0.191	0.198
光明	器官	雙眼皮	眼睛	0.502	0.273	0.347	0.422	0.187	0.119	0.235
五官	世界	窗戶	眼睛	0.501	0.459	0.255	0.356	0.165	0.22	0.184
近視	黑色	光明	眼睛	0.501	0.423	0.324	0.273	0.123	0.171	0.224
窗戶	睫毛	黑色	眼睛	0.496	0.356	0.475	0.324	0.237	0.177	0.244
近視	世界	哭	眼睛	0.495	0.423	0.255	0.309	0.217	0.151	0.123
近視	魅力	哭	眼睛	0.493	0.423	0.253	0.309	0.171	0.151	0.17
靈魂	五官	哭	眼睛	0.493	0.275	0.459	0.309	0.231	0.158	0.161
靈魂	睫毛	光明	眼睛	0.491	0.275	0.475	0.273	0.176	0.218	0.138
眼鏡	魅力	器官	眼睛	0.49	0.43	0.253	0.347	0.176	0.187	0.177
窗戶	魅力	器官	眼睛	0.489	0.356	0.253	0.347	0.125	0.165	0.177
窗戶	黑色	哭	眼睛	0.489	0.356	0.324	0.309	0.177	0.203	0.12
世界	睫毛	哭	眼睛	0.485	0.255	0.475	0.309	0.215	0.123	0.217
窗戶	睫毛	哭	眼睛	0.484	0.356	0.475	0.309	0.237	0.203	0.217
眼淚	視覺	迷人	眼睛	0.484	0.331	0.359	0.335	0.174	0.122	0.245
淚水	視覺	迷人	眼睛	0.484	0.359	0.359	0.335	0.191	0.133	0.245
窗戶	感官	光明	眼睛	0.482	0.356	0.405	0.273	0.212	0.145	0.194
美麗	黑色	器官	眼睛	0.48	0.282	0.324	0.347	0.22	0.127	0.125
窗戶	光明	器官	眼睛	0.479	0.356	0.273	0.347	0.145	0.165	0.187
明亮	世界	哭	眼睛	0.478	0.493	0.255	0.309	0.208	0.249	0.123
近視	閃亮	哭	眼睛	0.475	0.423	0.304	0.309	0.227	0.151	0.183
近視	光明	器官	眼睛	0.474	0.423	0.273	0.347	0.171	0.211	0.187
魅力	器官	哭	眼睛	0.472	0.253	0.347	0.309	0.177	0.17	0.091
眼淚	黑色	視覺	眼睛	0.472	0.331	0.324	0.359	0.17	0.174	0.198
美麗	感官	黑色	眼睛	0.47	0.282	0.405	0.324	0.161	0.22	0.159
眼淚	視覺	光明	眼睛	0.47	0.331	0.359	0.273	0.174	0.13	0.189
近視	黑色	魅力	眼睛	0.469	0.423	0.324	0.253	0.123	0.171	0.236
近視	世界	黑色	眼睛	0.467	0.423	0.255	0.324	0.217	0.123	0.193
睫毛	黑色	光明	眼睛	0.466	0.475	0.324	0.273	0.244	0.138	0.224
明亮	靈魂	哭	眼睛	0.465	0.493	0.275	0.309	0.205	0.249	0.158
近視	魅力	器官	眼睛	0.464	0.423	0.253	0.347	0.171	0.211	0.177
迷人	器官	雙眼皮	眼睛	0.464	0.335	0.347	0.422	0.165	0.24	0.235
淚水	視覺	光明	眼睛	0.462	0.359	0.359	0.273	0.191	0.149	0.189
靈魂	五官	黑色	眼睛	0.458	0.275	0.459	0.324	0.231	0.2	0.167
眉毛	魅力	器官	眼睛	0.457	0.497	0.253	0.347	0.22	0.243	0.177
窗戶	光明	哭	眼睛	0.457	0.356	0.273	0.309	0.145	0.203	0.134
靈魂	睫毛	黑色	眼睛	0.453	0.275	0.475	0.324	0.176	0.2	0.244
世界	黑色	哭	眼睛	0.452	0.255	0.324	0.309	0.193	0.123	0.12
世界	窗戶	睫毛	眼睛	0.451	0.255	0.356	0.475	0.184	0.215	0.237
靈魂	五官	光明	眼睛	0.449	0.275	0.459	0.273	0.231	0.218	0.108
