				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
投手	肉	有力	手臂	0.444	0.33	0.282	0.273	0.182	0.142	0.117
粗細	力量	肉	手臂	0.442	0.371	0.327	0.282	0.152	0.197	0.189
力量	肉	腳	手臂	0.441	0.327	0.282	0.315	0.189	0.108	0.185
投球	肉	啞鈴	手臂	0.439	0.334	0.282	0.334	0.094	0.21	0.206
力量	投球	啞鈴	手臂	0.437	0.327	0.334	0.334	0.172	0.175	0.21
腳掌	肉	有力	手臂	0.434	0.356	0.282	0.273	0.187	0.173	0.117
粗壯	投手	肉	手臂	0.429	0.413	0.33	0.282	0.178	0.236	0.182
力量	投手	粗大	手臂	0.423	0.327	0.33	0.432	0.243	0.241	0.181
強壯	肉	骨折	手臂	0.422	0.34	0.282	0.47	0.201	0.237	0.232
投球	有力	細長	手臂	0.419	0.334	0.273	0.334	0.144	0.127	0.25
粗壯	力量	肉	手臂	0.418	0.413	0.327	0.282	0.178	0.236	0.189
肉	有力	腳	手臂	0.415	0.282	0.273	0.315	0.117	0.185	0.152
力量	腳掌	肉	手臂	0.41	0.327	0.356	0.282	0.178	0.189	0.187
力量	肉	啞鈴	手臂	0.372	0.327	0.282	0.334	0.189	0.175	0.206
強壯	投手	肉	手臂	0.368	0.34	0.33	0.282	0.201	0.201	0.182
肉	有力	細長	手臂	0.355	0.282	0.273	0.334	0.117	0.167	0.25
力量	投手	啞鈴	手臂	0.332	0.327	0.33	0.334	0.243	0.175	0.239
力量	投手	肉	手臂	0.324	0.327	0.33	0.282	0.243	0.189	0.182
投手	肉	啞鈴	手臂	0.318	0.33	0.282	0.334	0.182	0.239	0.206
