				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
逛街	整潔	棋盤	街道	0.276	0.285	0.315	0.313	0.223	0.169	0.245
逛街	汽車	格子	街道	0.273	0.285	0.254	0.279	0.161	0.238	0.146
冷清	格子	路人	街道	0.273	0.292	0.279	0.307	0.153	0.234	0.22
垃圾	汽車	格子	街道	0.265	0.315	0.254	0.279	0.192	0.245	0.146
汽車	路人	熱鬧	街道	0.264	0.254	0.307	0.273	0.17	0.232	0.168
擁擠	格子	路人	街道	0.263	0.265	0.279	0.307	0.161	0.208	0.22
汽車	熱鬧	巷口	街道	0.251	0.254	0.273	0.364	0.232	0.221	0.185
逛街	整潔	汽車	街道	0.249	0.285	0.315	0.254	0.223	0.161	0.221
整潔	汽車	格子	街道	0.248	0.315	0.254	0.279	0.221	0.232	0.146
垃圾	汽車	熱鬧	街道	0.243	0.315	0.254	0.273	0.192	0.175	0.232
逛街	髒亂	格子	街道	0.242	0.285	0.317	0.279	0.225	0.238	0.176
逛街	髒亂	汽車	街道	0.234	0.285	0.317	0.254	0.225	0.161	0.236
車子	逛街	格子	街道	0.233	0.275	0.285	0.279	0.191	0.176	0.238
逛街	整潔	格子	街道	0.186	0.285	0.315	0.279	0.223	0.238	0.232
