				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
夏天	健康	救生員	游泳	0.667	0.394	0.331	0.466	0.18	0.184	0.16
健身	陽光	蛙式	游泳	0.667	0.491	0.255	0.492	0.23	0.206	0.135
鴨子	海洋	蛙式	游泳	0.667	0.306	0.4	0.492	0.163	0.219	0.149
健康	救生員	冷水	游泳	0.665	0.331	0.466	0.398	0.16	0.198	0.172
蛙式	救生員	淹水	游泳	0.664	0.492	0.466	0.307	0.242	0.203	0.155
健身	自由式	鴨子	游泳	0.664	0.491	0.457	0.306	0.244	0.185	0.16
自由式	海水	體力	游泳	0.664	0.457	0.451	0.277	0.195	0.157	0.17
運動	水池	自由式	游泳	0.663	0.369	0.456	0.457	0.164	0.248	0.207
體育	蛙鏡	冷水	游泳	0.662	0.411	0.464	0.398	0.214	0.165	0.232
夏天	蛙式	減肥	游泳	0.662	0.394	0.492	0.353	0.157	0.249	0.172
泳裝	自由式	消暑	游泳	0.661	0.402	0.457	0.377	0.216	0.214	0.145
自由式	健康	冷水	游泳	0.661	0.457	0.331	0.398	0.116	0.211	0.198
自由	蛙式	減肥	游泳	0.66	0.262	0.492	0.353	0.135	0.14	0.172
水	自由	救生員	游泳	0.66	0.384	0.262	0.466	0.185	0.189	0.077
運動	自由式	海洋	游泳	0.658	0.369	0.457	0.4	0.248	0.191	0.129
夏天	淹水	蛙鏡	游泳	0.658	0.394	0.307	0.464	0.211	0.175	0.121
健康	海邊	冷水	游泳	0.657	0.331	0.4	0.398	0.119	0.198	0.155
健身	自由	蛙鏡	游泳	0.656	0.491	0.262	0.464	0.186	0.233	0.141
蛙式	淹水	海灘	游泳	0.656	0.492	0.307	0.361	0.203	0.151	0.151
健身	蛙式	淹水	游泳	0.656	0.491	0.492	0.307	0.206	0.225	0.203
運動	水池	夏天	游泳	0.655	0.369	0.456	0.394	0.164	0.158	0.242
水池	自由式	體力	游泳	0.653	0.456	0.457	0.277	0.207	0.174	0.157
自由式	蛙鏡	冷水	游泳	0.652	0.457	0.464	0.398	0.224	0.211	0.232
水	夏天	救生員	游泳	0.651	0.384	0.394	0.466	0.219	0.189	0.184
運動	淹水	冷水	游泳	0.651	0.369	0.307	0.398	0.097	0.12	0.206
水池	自由式	減肥	游泳	0.651	0.456	0.457	0.353	0.207	0.191	0.217
泳裝	自由式	健康	游泳	0.651	0.402	0.457	0.331	0.216	0.207	0.116
鴨子	淹水	蛙鏡	游泳	0.65	0.306	0.307	0.464	0.068	0.238	0.121
水	健身	夏天	游泳	0.65	0.384	0.491	0.394	0.182	0.219	0.218
運動	夏天	自由式	游泳	0.65	0.369	0.394	0.457	0.158	0.248	0.165
運動	海洋	淹水	游泳	0.649	0.369	0.4	0.307	0.191	0.097	0.139
陽光	蛙式	淹水	游泳	0.649	0.255	0.492	0.307	0.135	0.068	0.203
水	自由式	健康	游泳	0.647	0.384	0.457	0.331	0.177	0.23	0.116
體育	呼吸	冷水	游泳	0.646	0.411	0.338	0.398	0.154	0.165	0.182
