				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
高山	迷失	鞋子	登山	0.549	0.472	0.25	0.32	0.156	0.158	0.18
健康	迷路	潛水	登山	0.549	0.307	0.4	0.423	0.164	0.172	0.245
玉山	健康	冒險	登山	0.549	0.408	0.307	0.327	0.165	0.125	0.204
背包	辛苦	高山	登山	0.549	0.431	0.261	0.472	0.207	0.191	0.218
玉山	健身	累	登山	0.547	0.408	0.451	0.266	0.158	0.18	0.241
背包	潛水	走路	登山	0.546	0.431	0.423	0.386	0.242	0.233	0.218
露營	健康	累	登山	0.542	0.476	0.307	0.266	0.163	0.125	0.221
玉山	迷路	毅力	登山	0.541	0.408	0.4	0.344	0.169	0.21	0.232
累	潛水	高山	登山	0.539	0.266	0.423	0.472	0.217	0.158	0.248
健康	冒險	高山	登山	0.536	0.307	0.327	0.472	0.204	0.179	0.188
辛苦	休閒	高山	登山	0.536	0.261	0.292	0.472	0.108	0.218	0.164
背包	迷失	望遠	登山	0.533	0.431	0.25	0.304	0.205	0.167	0.08
玉山	毅力	迷失	登山	0.532	0.408	0.344	0.25	0.21	0.032	0.228
冒險	高山	望遠	登山	0.532	0.327	0.472	0.304	0.188	0.179	0.204
露營	毅力	鞋子	登山	0.532	0.476	0.344	0.32	0.199	0.231	0.179
迷路	毅力	潛水	登山	0.53	0.4	0.344	0.423	0.232	0.245	0.159
運動	背包	辛苦	登山	0.529	0.339	0.431	0.261	0.217	0.077	0.207
玉山	辛苦	冒險	登山	0.529	0.408	0.261	0.327	0.149	0.125	0.193
健康	高山	鞋子	登山	0.528	0.307	0.472	0.32	0.179	0.235	0.158
背包	潛水	望遠	登山	0.527	0.431	0.423	0.304	0.242	0.167	0.221
潛水	高山	望遠	登山	0.525	0.423	0.472	0.304	0.248	0.221	0.204
辛苦	旅行	望遠	登山	0.524	0.261	0.447	0.304	0.202	0.118	0.169
背包	走路	望遠	登山	0.521	0.431	0.386	0.304	0.233	0.167	0.2
玉山	毅力	鞋子	登山	0.521	0.408	0.344	0.32	0.21	0.162	0.179
休閒	高山	迷失	登山	0.52	0.292	0.472	0.25	0.164	0.174	0.156
辛苦	旅行	高山	登山	0.519	0.261	0.447	0.472	0.202	0.218	0.242
迷路	毅力	望遠	登山	0.517	0.4	0.344	0.304	0.232	0.165	0.134
健康	潛水	望遠	登山	0.517	0.307	0.423	0.304	0.172	0.123	0.221
辛苦	健身	高山	登山	0.516	0.261	0.451	0.472	0.228	0.218	0.223
玉山	風景	走路	登山	0.516	0.408	0.271	0.386	0.21	0.168	0.171
累	高山	鞋子	登山	0.513	0.266	0.472	0.32	0.158	0.23	0.158
迷路	休閒	毅力	登山	0.513	0.4	0.292	0.344	0.152	0.232	0.139
玉山	冒險	望遠	登山	0.512	0.408	0.327	0.304	0.125	0.224	0.179
背包	風景	走路	登山	0.511	0.431	0.271	0.386	0.173	0.233	0.171
背包	游泳	風景	登山	0.508	0.431	0.419	0.271	0.195	0.173	0.245
玉山	健康	望遠	登山	0.508	0.408	0.307	0.304	0.165	0.224	0.123
玉山	走路	望遠	登山	0.507	0.408	0.386	0.304	0.168	0.224	0.2
背包	辛苦	游泳	登山	0.506	0.431	0.261	0.419	0.207	0.195	0.203
累	高山	望遠	登山	0.506	0.266	0.472	0.304	0.158	0.175	0.204
背包	辛苦	望遠	登山	0.504	0.431	0.261	0.304	0.207	0.167	0.118
潛水	迷失	望遠	登山	0.504	0.423	0.25	0.304	0.171	0.221	0.08
玉山	辛苦	迷失	登山	0.5	0.408	0.261	0.25	0.149	0.032	0.237
毅力	鞋子	望遠	登山	0.5	0.344	0.32	0.304	0.179	0.134	0.155
玉山	游泳	累	登山	0.5	0.408	0.419	0.266	0.175	0.18	0.238
辛苦	高山	望遠	登山	0.497	0.261	0.472	0.304	0.218	0.118	0.204
健康	高山	迷失	登山	0.496	0.307	0.472	0.25	0.179	0.198	0.156
迷路	潛水	望遠	登山	0.496	0.4	0.423	0.304	0.245	0.165	0.221
背包	游泳	累	登山	0.492	0.431	0.419	0.266	0.195	0.19	0.238
玉山	鞋子	望遠	登山	0.492	0.408	0.32	0.304	0.162	0.224	0.155
健康	累	高山	登山	0.488	0.307	0.266	0.472	0.221	0.179	0.158
玉山	毅力	望遠	登山	0.488	0.408	0.344	0.304	0.21	0.224	0.134
玉山	風景	迷失	登山	0.485	0.408	0.271	0.25	0.21	0.032	0.201
辛苦	游泳	望遠	登山	0.485	0.261	0.419	0.304	0.203	0.118	0.177
背包	潛水	迷失	登山	0.485	0.431	0.423	0.25	0.242	0.205	0.171
健身	冒險	望遠	登山	0.485	0.451	0.327	0.304	0.227	0.191	0.179
健身	迷路	風景	登山	0.484	0.451	0.4	0.271	0.193	0.197	0.249
游泳	迷失	望遠	登山	0.484	0.419	0.25	0.304	0.232	0.177	0.08
玉山	辛苦	望遠	登山	0.483	0.408	0.261	0.304	0.149	0.224	0.118
辛苦	潛水	高山	登山	0.482	0.261	0.423	0.472	0.208	0.218	0.248
運動	迷路	鞋子	登山	0.481	0.339	0.4	0.32	0.106	0.236	0.237
運動	背包	累	登山	0.48	0.339	0.431	0.266	0.217	0.149	0.19
辛苦	健身	望遠	登山	0.479	0.261	0.451	0.304	0.228	0.118	0.191
辛苦	露營	鞋子	登山	0.478	0.261	0.476	0.32	0.109	0.239	0.231
露營	累	鞋子	登山	0.477	0.476	0.266	0.32	0.125	0.231	0.23
