				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
春天	標本	自由	蝴蝶	0.486	0.361	0.328	0.254	0.127	0.234	0.096
飛	蛹	花蜜	蝴蝶	0.486	0.269	0.399	0.369	0.178	0.159	0.214
飛舞	梁祝	動物	蝴蝶	0.484	0.416	0.307	0.267	0.165	0.211	0.13
飛	蛹	梁祝	蝴蝶	0.481	0.269	0.399	0.307	0.178	0.173	0.143
花叢	梁祝	自由	蝴蝶	0.481	0.349	0.307	0.254	0.147	0.146	0.136
飛	蛹	山谷	蝴蝶	0.478	0.269	0.399	0.367	0.178	0.17	0.21
毛蟲	飛	花蜜	蝴蝶	0.478	0.406	0.269	0.369	0.196	0.211	0.159
花朵	梁祝	自由	蝴蝶	0.477	0.479	0.307	0.254	0.236	0.19	0.136
蛹	自由	花蜜	蝴蝶	0.476	0.399	0.254	0.369	0.228	0.214	0.103
飛舞	蛹	動物	蝴蝶	0.471	0.416	0.399	0.267	0.197	0.211	0.205
梁祝	山谷	動物	蝴蝶	0.471	0.307	0.367	0.267	0.138	0.13	0.202
毛蟲	飛	山谷	蝴蝶	0.469	0.406	0.269	0.367	0.196	0.208	0.17
飛舞	春天	梁祝	蝴蝶	0.469	0.416	0.361	0.307	0.215	0.165	0.235
美麗	自由	花蜜	蝴蝶	0.467	0.297	0.254	0.369	0.18	0.169	0.103
美麗	花	梁祝	蝴蝶	0.467	0.297	0.384	0.307	0.21	0.147	0.164
飛	梁祝	花蜜	蝴蝶	0.465	0.269	0.307	0.369	0.173	0.159	0.147
美麗	小蟲	梁祝	蝴蝶	0.463	0.297	0.288	0.307	0.169	0.147	0.112
毛蟲	採蜜	山谷	蝴蝶	0.462	0.406	0.353	0.367	0.21	0.208	0.246
飛	梁祝	山谷	蝴蝶	0.462	0.269	0.307	0.367	0.173	0.17	0.138
小蟲	山谷	自由	蝴蝶	0.462	0.288	0.367	0.254	0.149	0.154	0.144
飛舞	梁祝	自由	蝴蝶	0.458	0.416	0.307	0.254	0.165	0.217	0.136
春天	標本	飛	蝴蝶	0.456	0.361	0.328	0.269	0.127	0.137	0.238
花園	自由	花蜜	蝴蝶	0.456	0.299	0.254	0.369	0.122	0.24	0.103
春天	梁祝	花蜜	蝴蝶	0.454	0.361	0.307	0.369	0.235	0.2	0.147
花	飛	山谷	蝴蝶	0.452	0.384	0.269	0.367	0.192	0.207	0.17
蛹	梁祝	自由	蝴蝶	0.452	0.399	0.307	0.254	0.143	0.228	0.136
飛舞	山谷	動物	蝴蝶	0.452	0.416	0.367	0.267	0.186	0.211	0.202
花	自由	動物	蝴蝶	0.451	0.384	0.254	0.267	0.156	0.102	0.196
毛蟲	花	飛	蝴蝶	0.451	0.406	0.384	0.269	0.221	0.196	0.192
小蟲	自由	花蜜	蝴蝶	0.449	0.288	0.254	0.369	0.154	0.204	0.103
花園	梁祝	自由	蝴蝶	0.447	0.299	0.307	0.254	0.155	0.122	0.136
春天	自由	花蜜	蝴蝶	0.446	0.361	0.254	0.369	0.234	0.2	0.103
小蟲	梁祝	自由	蝴蝶	0.445	0.288	0.307	0.254	0.112	0.154	0.136
花朵	飛	自由	蝴蝶	0.445	0.479	0.269	0.254	0.139	0.19	0.227
美麗	毛蟲	花蜜	蝴蝶	0.444	0.297	0.406	0.369	0.248	0.169	0.211
花朵	小蟲	自由	蝴蝶	0.443	0.479	0.288	0.254	0.233	0.19	0.154
春天	小蟲	花蜜	蝴蝶	0.442	0.361	0.288	0.369	0.172	0.2	0.204
蛹	山谷	自由	蝴蝶	0.438	0.399	0.367	0.254	0.21	0.228	0.144
春天	小蟲	梁祝	蝴蝶	0.436	0.361	0.288	0.307	0.172	0.235	0.112
花園	採蜜	自由	蝴蝶	0.436	0.299	0.353	0.254	0.189	0.122	0.16
花園	小蟲	梁祝	蝴蝶	0.434	0.299	0.288	0.307	0.193	0.155	0.112
標本	採蜜	自由	蝴蝶	0.433	0.328	0.353	0.254	0.246	0.096	0.16
花園	梁祝	花蜜	蝴蝶	0.432	0.299	0.307	0.369	0.155	0.24	0.147
花	飛	梁祝	蝴蝶	0.431	0.384	0.269	0.307	0.192	0.164	0.173
花朵	小蟲	飛	蝴蝶	0.428	0.479	0.288	0.269	0.233	0.139	0.235
飛舞	蛹	自由	蝴蝶	0.427	0.416	0.399	0.254	0.197	0.217	0.228
採蜜	山谷	自由	蝴蝶	0.424	0.353	0.367	0.254	0.246	0.16	0.144
飛舞	春天	動物	蝴蝶	0.421	0.416	0.361	0.267	0.215	0.211	0.198
梁祝	動物	花蜜	蝴蝶	0.421	0.307	0.267	0.369	0.13	0.147	0.244
毛蟲	飛	採蜜	蝴蝶	0.42	0.406	0.269	0.353	0.196	0.21	0.203
蛹	山谷	動物	蝴蝶	0.417	0.399	0.367	0.267	0.21	0.205	0.202
小蟲	花	飛	蝴蝶	0.415	0.288	0.384	0.269	0.099	0.235	0.192
標本	花	飛	蝴蝶	0.412	0.328	0.384	0.269	0.139	0.238	0.192
美麗	小蟲	花蜜	蝴蝶	0.412	0.297	0.288	0.369	0.169	0.169	0.204
美麗	毛蟲	自由	蝴蝶	0.411	0.297	0.406	0.254	0.248	0.18	0.118
美麗	毛蟲	花	蝴蝶	0.408	0.297	0.406	0.384	0.248	0.21	0.221
飛	自由	花蜜	蝴蝶	0.402	0.269	0.254	0.369	0.227	0.159	0.103
美麗	梁祝	自由	蝴蝶	0.394	0.297	0.307	0.254	0.147	0.18	0.136
春天	飛	梁祝	蝴蝶	0.391	0.361	0.269	0.307	0.137	0.235	0.173
美麗	花	自由	蝴蝶	0.389	0.297	0.384	0.254	0.21	0.18	0.156
毛蟲	飛	自由	蝴蝶	0.388	0.406	0.269	0.254	0.196	0.118	0.227
美麗	毛蟲	採蜜	蝴蝶	0.386	0.297	0.406	0.353	0.248	0.212	0.21
花叢	蛹	自由	蝴蝶	0.384	0.349	0.399	0.254	0.244	0.146	0.228
花	飛	動物	蝴蝶	0.383	0.384	0.269	0.267	0.192	0.102	0.243
春天	小蟲	飛	蝴蝶	0.374	0.361	0.288	0.269	0.172	0.137	0.235
標本	採蜜	山谷	蝴蝶	0.373	0.328	0.353	0.367	0.246	0.184	0.246
標本	飛	山谷	蝴蝶	0.372	0.328	0.269	0.367	0.238	0.184	0.17
蛹	動物	花蜜	蝴蝶	0.372	0.399	0.267	0.369	0.205	0.214	0.244
春天	梁祝	動物	蝴蝶	0.372	0.361	0.307	0.267	0.235	0.198	0.13
花園	小蟲	自由	蝴蝶	0.372	0.299	0.288	0.254	0.193	0.122	0.154
