				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
露珠	新鮮	早安	早晨	0.48	0.39	0.281	0.47	0.24	0.245	0.176
太陽	開始	早安	早晨	0.48	0.291	0.326	0.47	0.232	0.227	0.149
美好	慢跑	睡覺	早晨	0.478	0.338	0.34	0.372	0.186	0.165	0.222
開始	涼爽	晨曦	早晨	0.478	0.326	0.282	0.426	0.243	0.127	0.186
陽光	慢跑	清醒	早晨	0.477	0.306	0.34	0.327	0.152	0.126	0.218
露珠	慢跑	安靜	早晨	0.477	0.39	0.34	0.257	0.123	0.138	0.249
陽光	慢跑	早安	早晨	0.474	0.306	0.34	0.47	0.152	0.241	0.249
太陽	開始	清醒	早晨	0.472	0.291	0.326	0.327	0.232	0.053	0.187
早安	涼爽	黑夜	早晨	0.472	0.47	0.282	0.395	0.201	0.229	0.246
開始	慢跑	清醒	早晨	0.472	0.326	0.34	0.327	0.117	0.187	0.218
希望	清爽	黑夜	早晨	0.471	0.256	0.311	0.395	0.173	0.16	0.157
太陽	慢跑	早安	早晨	0.468	0.291	0.34	0.47	0.157	0.227	0.249
早安	黑夜	空氣	早晨	0.467	0.47	0.395	0.257	0.229	0.203	0.223
慢跑	清醒	晨曦	早晨	0.466	0.34	0.327	0.426	0.218	0.214	0.195
希望	黑夜	吃飯	早晨	0.466	0.256	0.395	0.271	0.16	0.133	0.163
太陽	清爽	早安	早晨	0.466	0.291	0.311	0.47	0.131	0.227	0.248
陽光	開始	早安	早晨	0.466	0.306	0.326	0.47	0.247	0.241	0.149
鳥叫	早安	清醒	早晨	0.464	0.313	0.47	0.327	0.24	0.191	0.216
太陽	希望	清爽	早晨	0.464	0.291	0.256	0.311	0.088	0.131	0.173
希望	新鮮	黑夜	早晨	0.463	0.256	0.281	0.395	0.206	0.16	0.102
清爽	朝陽	黑夜	早晨	0.46	0.311	0.277	0.395	0.142	0.157	0.224
希望	露珠	安靜	早晨	0.458	0.256	0.39	0.257	0.114	0.192	0.138
希望	黃昏	新鮮	早晨	0.457	0.256	0.465	0.281	0.106	0.206	0.232
陽光	開始	慢跑	早晨	0.456	0.306	0.326	0.34	0.247	0.152	0.117
慢跑	新鮮	天空	早晨	0.456	0.34	0.281	0.315	0.136	0.203	0.141
希望	陽光	早安	早晨	0.455	0.256	0.306	0.47	0.135	0.201	0.241
慢跑	早安	清醒	早晨	0.455	0.34	0.47	0.327	0.249	0.218	0.216
太陽	希望	慢跑	早晨	0.454	0.291	0.256	0.34	0.088	0.157	0.187
太陽	開始	慢跑	早晨	0.451	0.291	0.326	0.34	0.232	0.157	0.117
慢跑	鳥叫	晨曦	早晨	0.444	0.34	0.313	0.426	0.238	0.214	0.183
清醒	吃飯	露水	早晨	0.442	0.327	0.271	0.376	0.222	0.193	0.116
新鮮	早安	清醒	早晨	0.442	0.281	0.47	0.327	0.176	0.244	0.216
清新	希望	睡覺	早晨	0.442	0.332	0.256	0.372	0.222	0.131	0.164
希望	新鮮	晨曦	早晨	0.441	0.256	0.281	0.426	0.206	0.216	0.099
清醒	晨曦	空氣	早晨	0.441	0.327	0.426	0.257	0.195	0.148	0.225
清新	希望	黑夜	早晨	0.44	0.332	0.256	0.395	0.222	0.16	0.16
黃昏	慢跑	空氣	早晨	0.439	0.465	0.34	0.257	0.221	0.223	0.18
希望	露水	空氣	早晨	0.439	0.256	0.376	0.257	0.062	0.16	0.227
希望	早安	涼爽	早晨	0.438	0.256	0.47	0.282	0.201	0.168	0.201
開始	慢跑	鳥叫	早晨	0.438	0.326	0.34	0.313	0.117	0.187	0.238
開始	涼爽	露水	早晨	0.437	0.326	0.282	0.376	0.243	0.056	0.248
希望	涼爽	露水	早晨	0.435	0.256	0.282	0.376	0.168	0.062	0.248
慢跑	早安	空氣	早晨	0.435	0.34	0.47	0.257	0.249	0.18	0.203
美好	慢跑	鳥叫	早晨	0.431	0.338	0.34	0.313	0.186	0.137	0.238
希望	朝陽	黑夜	早晨	0.43	0.256	0.277	0.395	0.114	0.16	0.224
希望	慢跑	早安	早晨	0.429	0.256	0.34	0.47	0.187	0.201	0.249
清醒	吃飯	天空	早晨	0.427	0.327	0.271	0.315	0.222	0.155	0.109
希望	陽光	慢跑	早晨	0.427	0.256	0.306	0.34	0.135	0.187	0.152
美好	慢跑	吃飯	早晨	0.425	0.338	0.34	0.271	0.186	0.143	0.196
朝陽	清醒	露水	早晨	0.425	0.277	0.327	0.376	0.129	0.233	0.193
清爽	鳥叫	晨曦	早晨	0.425	0.311	0.313	0.426	0.205	0.236	0.183
希望	早安	安靜	早晨	0.424	0.256	0.47	0.257	0.201	0.192	0.165
希望	新鮮	早安	早晨	0.424	0.256	0.281	0.47	0.206	0.201	0.176
清新	朝陽	黑夜	早晨	0.42	0.332	0.277	0.395	0.2	0.16	0.224
慢跑	吃飯	天空	早晨	0.419	0.34	0.271	0.315	0.196	0.203	0.109
希望	早安	空氣	早晨	0.419	0.256	0.47	0.257	0.201	0.16	0.203
慢跑	睡覺	天空	早晨	0.418	0.34	0.372	0.315	0.222	0.203	0.185
清新	太陽	希望	早晨	0.418	0.332	0.291	0.256	0.15	0.222	0.088
黃昏	新鮮	清醒	早晨	0.416	0.465	0.281	0.327	0.232	0.181	0.244
希望	清爽	早安	早晨	0.415	0.256	0.311	0.47	0.173	0.201	0.248
希望	清爽	朝陽	早晨	0.415	0.256	0.311	0.277	0.173	0.114	0.142
慢跑	露水	空氣	早晨	0.415	0.34	0.376	0.257	0.151	0.18	0.227
希望	新鮮	露水	早晨	0.414	0.256	0.281	0.376	0.206	0.062	0.229
露珠	清醒	吃飯	早晨	0.414	0.39	0.327	0.271	0.183	0.169	0.222
黃昏	美好	空氣	早晨	0.41	0.465	0.338	0.257	0.238	0.223	0.189
鳥叫	早安	朝陽	早晨	0.408	0.313	0.47	0.277	0.24	0.228	0.185
慢跑	清醒	天空	早晨	0.407	0.34	0.327	0.315	0.218	0.203	0.155
希望	慢跑	晨曦	早晨	0.404	0.256	0.34	0.426	0.187	0.216	0.214
慢跑	晨曦	空氣	早晨	0.404	0.34	0.426	0.257	0.214	0.18	0.225
慢跑	早安	安靜	早晨	0.403	0.34	0.47	0.257	0.249	0.249	0.165
希望	清爽	睡覺	早晨	0.402	0.256	0.311	0.372	0.173	0.164	0.199
開始	鳥叫	清醒	早晨	0.401	0.326	0.313	0.327	0.187	0.187	0.191
清爽	鳥叫	早安	早晨	0.401	0.311	0.313	0.47	0.205	0.248	0.24
希望	鳥叫	朝陽	早晨	0.399	0.256	0.313	0.277	0.105	0.114	0.228
陽光	開始	清醒	早晨	0.398	0.306	0.326	0.327	0.247	0.126	0.187
開始	涼爽	黑夜	早晨	0.397	0.326	0.282	0.395	0.243	0.117	0.246
慢跑	鳥叫	早安	早晨	0.396	0.34	0.313	0.47	0.238	0.249	0.24
希望	清爽	鳥叫	早晨	0.396	0.256	0.311	0.313	0.173	0.105	0.205
清新	希望	吃飯	早晨	0.395	0.332	0.256	0.271	0.222	0.108	0.133
希望	慢跑	睡覺	早晨	0.395	0.256	0.34	0.372	0.187	0.164	0.222
希望	涼爽	晨曦	早晨	0.394	0.256	0.282	0.426	0.168	0.216	0.186
清醒	露水	空氣	早晨	0.391	0.327	0.376	0.257	0.193	0.148	0.227
希望	吃飯	天空	早晨	0.39	0.256	0.271	0.315	0.133	0.21	0.109
希望	睡覺	天空	早晨	0.384	0.256	0.372	0.315	0.164	0.21	0.185
新鮮	清醒	天空	早晨	0.383	0.281	0.327	0.315	0.244	0.141	0.155
太陽	早安	安靜	早晨	0.382	0.291	0.47	0.257	0.227	0.244	0.165
美好	慢跑	空氣	早晨	0.38	0.338	0.34	0.257	0.186	0.189	0.18
慢跑	清醒	空氣	早晨	0.378	0.34	0.327	0.257	0.218	0.18	0.148
希望	慢跑	鳥叫	早晨	0.378	0.256	0.34	0.313	0.187	0.105	0.238
慢跑	鳥叫	朝陽	早晨	0.376	0.34	0.313	0.277	0.238	0.088	0.228
鳥叫	朝陽	清醒	早晨	0.37	0.313	0.277	0.327	0.228	0.191	0.129
希望	露珠	新鮮	早晨	0.367	0.256	0.39	0.281	0.114	0.206	0.24
希望	清爽	晨曦	早晨	0.367	0.256	0.311	0.426	0.173	0.216	0.236
希望	黑夜	空氣	早晨	0.365	0.256	0.395	0.257	0.16	0.16	0.223
美好	鳥叫	朝陽	早晨	0.365	0.338	0.313	0.277	0.137	0.198	0.228
希望	清爽	吃飯	早晨	0.359	0.256	0.311	0.271	0.173	0.133	0.173
希望	涼爽	黑夜	早晨	0.359	0.256	0.282	0.395	0.168	0.16	0.246
希望	慢跑	吃飯	早晨	0.352	0.256	0.34	0.271	0.187	0.133	0.196
慢跑	安靜	晨曦	早晨	0.351	0.34	0.257	0.426	0.249	0.214	0.208
慢跑	新鮮	清醒	早晨	0.351	0.34	0.281	0.327	0.136	0.218	0.244
希望	慢跑	新鮮	早晨	0.347	0.256	0.34	0.281	0.187	0.206	0.136
希望	晨曦	空氣	早晨	0.337	0.256	0.426	0.257	0.216	0.16	0.225
慢跑	鳥叫	清醒	早晨	0.334	0.34	0.313	0.327	0.238	0.218	0.191
露珠	新鮮	清醒	早晨	0.331	0.39	0.281	0.327	0.24	0.183	0.244
清新	希望	鳥叫	早晨	0.33	0.332	0.256	0.313	0.222	0.244	0.105
清新	希望	朝陽	早晨	0.328	0.332	0.256	0.277	0.222	0.2	0.114
清爽	鳥叫	朝陽	早晨	0.326	0.311	0.313	0.277	0.205	0.142	0.228
希望	慢跑	空氣	早晨	0.326	0.256	0.34	0.257	0.187	0.16	0.18
希望	安靜	晨曦	早晨	0.321	0.256	0.257	0.426	0.192	0.216	0.208
新鮮	清醒	露水	早晨	0.317	0.281	0.327	0.376	0.244	0.229	0.193
希望	慢跑	天空	早晨	0.311	0.256	0.34	0.315	0.187	0.21	0.203
慢跑	清醒	吃飯	早晨	0.303	0.34	0.327	0.271	0.218	0.196	0.222
開始	涼爽	天空	早晨	0.302	0.326	0.282	0.315	0.243	0.135	0.243
希望	新鮮	天空	早晨	0.294	0.256	0.281	0.315	0.206	0.21	0.141
太陽	希望	安靜	早晨	0.279	0.291	0.256	0.257	0.088	0.244	0.192
清新	鳥叫	朝陽	早晨	0.251	0.332	0.313	0.277	0.244	0.2	0.228
慢跑	安靜	天空	早晨	0.244	0.34	0.257	0.315	0.249	0.203	0.216
太陽	慢跑	安靜	早晨	0.238	0.291	0.34	0.257	0.157	0.244	0.249
希望	涼爽	天空	早晨	0.232	0.256	0.282	0.315	0.168	0.21	0.243
希望	慢跑	安靜	早晨	0.224	0.256	0.34	0.257	0.187	0.192	0.249
希望	安靜	天空	早晨	0.209	0.256	0.257	0.315	0.192	0.21	0.216
